course,prof,gpa,% of A,% of B,section_,semester
ANTH 485,ATHREYA S,0.000,100%,0%,525,2018 Fall
ANTH 601,DE RUITER D,4.000,100%,0%,600,2018 Fall
ANTH 605,HAMILTON D,3.384,38%,62%,600,2018 Fall
ANTH 609,ALVARD M,3.857,86%,14%,600,2018 Fall
ANTH 610,CRISMAN K,3.900,90%,10%,600,2018 Fall
ANTH 611,PULAK C,3.272,45%,36%,600,2018 Fall
ANTH 615,PULAK C,3.272,36%,55%,600,2018 Fall
ANTH 624,WATERS M,4.000,100%,0%,600,2018 Fall
ANTH 670,WERNER C,4.000,100%,0%,600,2018 Fall
ANTH 689,DOSTAL C,3.875,88%,12%,600,2018 Fall
AFST 201,DONKOR D,3.857,86%,14%,501,2018 Fall
AFST 204,TUHKANEN M,3.200,20%,80%,500,2018 Fall
AFST 209,CARTER-SOWELL A,3.375,38%,62%,500,2018 Fall
AFST 301,WRIGHT G,3.285,43%,43%,500,2018 Fall
AFST 302,LAWO-SUKAM A,3.777,83%,11%,500,2018 Fall
AFST 317,SAKAMOTO A,3.714,71%,29%,501,2018 Fall
AFST 317,GONLIN V,2.800,0%,80%,502,2018 Fall
AFST 329,DWORKIN I,2.600,20%,60%,500,2018 Fall
AFST 481,SALTER P,3.200,40%,40%,500,2018 Fall
AFST 601,SALTER P,4.000,100%,0%,600,2018 Fall
FILM 215,CECCHINI F,3.304,61%,26%,500,2018 Fall
FILM 251,SIMMS M,3.716,85%,9%,501,2018 Fall
FILM 251,SIMMS M,3.583,83%,0%,502,2018 Fall
FILM 251,SIMMS M,3.842,89%,5%,503,2018 Fall
FILM 251,NEIGHBORS R,3.150,32%,54%,M01,2018 Fall
FILM 299,SIMMS M,3.210,42%,47%,500,2018 Fall
FILM 356,EMBREE D,3.181,55%,18%,501,2018 Fall
FILM 376,CONWAY D,4.000,100%,0%,500,2018 Fall
FILM 394,HUMPHREY D,3.400,40%,60%,500,2018 Fall
FILM 435,BRENNER D,3.333,83%,0%,500,2018 Fall
FILM 445,ROLD M,3.000,40%,20%,900,2018 Fall
HHUM 107,DUBRIWNY T,3.900,90%,10%,901,2018 Fall
LBAR 181,CONWAY D,4.000,100%,0%,200,2018 Fall
LBAR 181,GOLDSMITH P,4.000,100%,0%,203,2018 Fall
LBAR 181,OBERHELMAN S,3.833,83%,17%,501,2018 Fall
LBAR 181,OBERHELMAN S,3.800,87%,7%,502,2018 Fall
LBAR 181,OBERHELMAN S,3.619,86%,5%,503,2018 Fall
LBAR 181,OBERHELMAN S,3.800,80%,20%,504,2018 Fall
LBAR 181,RAMASUBRAMANIAN S,3.791,88%,4%,507,2018 Fall
LBAR 181,DORSEY L,4.000,100%,0%,508,2018 Fall
LMAS 201,HERNANDEZ S,3.458,54%,42%,500,2018 Fall
RELS 220,SCHWARTZ D,2.816,27%,39%,500,2018 Fall
RELS 221,EMRE S,3.111,56%,22%,500,2018 Fall
RELS 251,LAKE J,2.846,42%,27%,500,2018 Fall
RELS 257,HAVENS J,3.111,56%,11%,501,2018 Fall
RELS 289,VELDMAN R,3.153,46%,31%,500,2018 Fall
RELS 289,BARE D,3.400,60%,20%,502,2018 Fall
RELS 312,DOX D,3.700,70%,30%,500,2018 Fall
RELS 312,HAVENS J,2.800,20%,53%,901,2018 Fall
RELS 326,HARDY J,3.500,50%,50%,500,2018 Fall
RELS 360,PERRY N,2.500,0%,50%,500,2018 Fall
RELS 403,LAPORTE C,3.166,67%,0%,500,2018 Fall
RELS 480,HAVENS J,3.200,40%,40%,901,2018 Fall
WGST 200,WOLF J,2.377,9%,44%,501,2018 Fall
WGST 200,LAKKIMSETTI C,3.402,52%,40%,538,2018 Fall
WGST 200,DUBRIWNY T,3.481,59%,32%,539,2018 Fall
WGST 207,MORRIS T,2.800,27%,27%,502,2018 Fall
WGST 285,POIROT K,4.000,100%,0%,500,2018 Fall
WGST 300,EDENS P,3.058,38%,35%,501,2018 Fall
WGST 300,MINER-RUBINO K,3.485,69%,20%,502,2018 Fall
WGST 316,SELL J,3.200,40%,40%,501,2018 Fall
WGST 316,LAKKIMSETTI C,3.444,44%,56%,502,2018 Fall
WGST 317,ALLISON A,4.000,100%,0%,500,2018 Fall
WGST 334,FEHR S,3.600,80%,0%,501,2018 Fall
WGST 374,EZELL-MAINZER M,3.333,56%,22%,501,2018 Fall
WGST 411,ASCHENBECK S,3.200,60%,0%,900,2018 Fall
WGST 421,FOSTER H,2.600,0%,60%,500,2018 Fall
WGST 430,PAETZOLD R,2.875,25%,62%,500,2018 Fall
WGST 481,WOLF J,3.181,55%,9%,902,2018 Fall
COMM 101,STREET N,3.956,96%,4%,200,2018 Fall
COMM 101,STREET N,3.700,70%,30%,501,2018 Fall
COMM 101,STREET N,3.400,60%,30%,502,2018 Fall
COMM 101,STREET N,3.700,75%,20%,503,2018 Fall
COMM 101,STREET N,3.550,65%,25%,504,2018 Fall
COMM 101,STREET N,3.736,74%,26%,505,2018 Fall
COMM 101,STREET N,3.583,67%,25%,506,2018 Fall
COMM 101,STREET N,3.823,82%,18%,507,2018 Fall
COMM 101,STREET N,3.800,80%,20%,508,2018 Fall
COMM 203,CONRAD C,4.000,100%,0%,200,2018 Fall
COMM 203,ASCHENBECK S,2.750,25%,42%,501,2018 Fall
COMM 203,ASCHENBECK S,3.708,88%,4%,502,2018 Fall
COMM 203,ASCHENBECK S,3.625,67%,29%,503,2018 Fall
COMM 203,ASCHENBECK S,3.000,35%,40%,504,2018 Fall
COMM 203,ASCHENBECK S,3.720,80%,12%,505,2018 Fall
COMM 203,ASCHENBECK S,3.550,55%,45%,506,2018 Fall
COMM 203,ASCHENBECK S,3.130,35%,48%,507,2018 Fall
COMM 203,ASCHENBECK S,3.434,57%,35%,508,2018 Fall
COMM 203,ASCHENBECK S,3.520,64%,24%,509,2018 Fall
COMM 203,ASCHENBECK S,3.500,50%,50%,510,2018 Fall
COMM 203,ASCHENBECK S,3.708,71%,29%,511,2018 Fall
COMM 203,ASCHENBECK S,3.416,58%,29%,512,2018 Fall
COMM 203,MUNSON D,3.521,61%,30%,513,2018 Fall
COMM 203,TARVIN D,2.750,12%,58%,514,2018 Fall
COMM 203,MUNSON D,3.375,42%,54%,515,2018 Fall
COMM 203,NADKARNI A,3.680,68%,32%,517,2018 Fall
COMM 203,ROLD M,3.041,38%,46%,518,2018 Fall
COMM 203,TARVIN D,3.190,38%,43%,519,2018 Fall
COMM 203,WESNER K,2.640,16%,40%,520,2018 Fall
COMM 203,CARNEY Z,3.458,50%,46%,521,2018 Fall
COMM 203,CHAMPINE T,3.080,20%,68%,522,2018 Fall
COMM 203,CARNEY Z,3.333,38%,58%,523,2018 Fall
COMM 203,ROWE S,3.217,30%,61%,524,2018 Fall
COMM 203,CARNEY Z,3.208,25%,71%,525,2018 Fall
COMM 203,GALAL A,3.500,55%,41%,527,2018 Fall
COMM 203,ADAMS T,3.750,79%,17%,528,2018 Fall
COMM 203,ADAMS T,3.583,71%,17%,529,2018 Fall
COMM 203,BROOKS W,2.875,21%,50%,530,2018 Fall
COMM 203,BROOKS W,2.791,38%,33%,531,2018 Fall
COMM 203,BROOKS W,3.208,29%,62%,532,2018 Fall
COMM 203,ZHAO Y,3.125,29%,62%,533,2018 Fall
COMM 203,WU Q,3.041,33%,54%,534,2018 Fall
COMM 203,ADAMS T,3.791,79%,21%,535,2018 Fall
COMM 203,NADKARNI A,3.521,61%,30%,536,2018 Fall
COMM 205,GALAL A,3.416,58%,33%,501,2018 Fall
COMM 205,BAJAN A,2.880,36%,40%,502,2018 Fall
COMM 205,EVERETT B,3.318,41%,50%,503,2018 Fall
COMM 205,EVERETT B,3.125,29%,62%,504,2018 Fall
COMM 210,GLOECKNER P,3.764,85%,9%,501,2018 Fall
COMM 210,BRANNON G,3.517,62%,34%,502,2018 Fall
COMM 210,CHAMPINE T,3.448,45%,55%,503,2018 Fall
COMM 210,MUNSON D,3.896,90%,10%,504,2018 Fall
COMM 215,ROWE S,3.347,35%,65%,501,2018 Fall
COMM 215,ROWE S,3.920,92%,8%,502,2018 Fall
COMM 230,LOPEZ J,3.962,96%,4%,501,2018 Fall
COMM 230,LOPEZ J,3.800,92%,4%,502,2018 Fall
COMM 230,LOPEZ J,4.000,100%,0%,503,2018 Fall
COMM 230,ADAMS T,3.360,48%,40%,504,2018 Fall
COMM 240,COLGLAZIER K,3.260,43%,48%,501,2018 Fall
COMM 240,MURAWSKI C,2.958,21%,62%,502,2018 Fall
COMM 243,BROOKS W,3.541,62%,33%,501,2018 Fall
COMM 243,ANDERSON C,3.409,45%,50%,502,2018 Fall
COMM 243,CHABOKI DARZABI R,3.583,71%,25%,503,2018 Fall
COMM 243,MUNSON D,3.434,57%,30%,504,2018 Fall
COMM 250,RICE D,3.777,89%,0%,500,2018 Fall
COMM 257,HAVENS J,3.000,38%,34%,501,2018 Fall
COMM 275,PARISH N,3.569,63%,32%,500,2018 Fall
COMM 291,STREET N,3.866,88%,11%,500,2018 Fall
COMM 301,CRICK N,3.950,95%,5%,200,2018 Fall
COMM 301,CRICK N,3.325,49%,38%,500,2018 Fall
COMM 301,CARNEY Z,2.822,26%,46%,501,2018 Fall
COMM 302,DUNAWAY J,2.974,33%,41%,500,2018 Fall
COMM 305,TANG L,3.888,89%,11%,200,2018 Fall
COMM 305,TANG L,3.414,53%,36%,500,2018 Fall
COMM 307,BRAMAN S,2.808,25%,46%,500,2018 Fall
COMM 308,BLANTON H,3.615,77%,8%,200,2018 Fall
COMM 308,WESNER K,2.875,21%,52%,500,2018 Fall
COMM 308,BLANTON H,3.105,37%,39%,501,2018 Fall
COMM 315,RAUSCHER E,3.333,42%,50%,200,2018 Fall
COMM 315,HOLLADAY S,3.069,34%,43%,500,2018 Fall
COMM 315,BRANNON G,2.764,21%,45%,501,2018 Fall
COMM 315,RAUSCHER E,2.750,25%,33%,503,2018 Fall
COMM 320,WOLFE A,3.857,86%,14%,200,2018 Fall
COMM 320,WOLFE A,3.157,42%,35%,502,2018 Fall
COMM 321,PARISH N,4.000,100%,0%,500,2018 Fall
COMM 322,PARISH N,3.869,87%,13%,500,2018 Fall
COMM 323,PARISH N,4.000,100%,0%,200,2018 Fall
COMM 323,PARISH N,3.134,41%,33%,500,2018 Fall
COMM 323,CHEN F,3.450,45%,55%,501,2018 Fall
COMM 324,SCHUUR SOUSA A,3.657,71%,23%,500,2018 Fall
COMM 325,LUECK J,3.161,34%,52%,500,2018 Fall
COMM 325,WESNER K,3.418,52%,39%,599,2018 Fall
COMM 327,MILLER L,3.082,27%,55%,599,2018 Fall
COMM 330,WALLIS C,2.911,21%,56%,501,2018 Fall
COMM 330,LOPEZ J,4.000,100%,0%,503,2018 Fall
COMM 335,TARVIN D,3.500,56%,38%,200,2018 Fall
COMM 335,TARVIN D,2.858,25%,41%,500,2018 Fall
COMM 340,DORSEY L,2.888,19%,52%,500,2018 Fall
COMM 350,ROLD M,2.728,14%,53%,500,2018 Fall
COMM 354,BRAMAN S,2.857,14%,57%,500,2018 Fall
COMM 360,SUMPTER R,2.627,20%,31%,500,2018 Fall
COMM 365,LA-PASTINA A,3.500,56%,39%,500,2018 Fall
COMM 370,CAMPBELL G,3.037,30%,48%,500,2018 Fall
COMM 375,STIEGEL V,3.600,70%,24%,500,2018 Fall
COMM 403,RAMASUBRAMANIAN S,3.173,39%,39%,900,2018 Fall
COMM 407,MILLER L,3.052,26%,53%,900,2018 Fall
COMM 411,ASCHENBECK S,3.692,77%,15%,900,2018 Fall
COMM 411,ASCHENBECK S,3.833,83%,17%,970,2018 Fall
COMM 415,DUNAWAY J,3.458,54%,38%,901,2018 Fall
COMM 420,MILLER L,3.000,6%,88%,900,2018 Fall
COMM 434,TARVIN D,4.000,100%,0%,900,2018 Fall
COMM 434,CRICK N,3.714,71%,29%,901,2018 Fall
COMM 435,ROLD M,3.842,84%,16%,900,2018 Fall
COMM 437,MILLER L,2.695,17%,43%,901,2018 Fall
COMM 440,GOIDEL R,3.625,75%,12%,900,2018 Fall
COMM 443,ROWE S,3.458,46%,54%,900,2018 Fall
COMM 443,WOLFE A,3.772,86%,9%,901,2018 Fall
COMM 446,HOLLADAY S,3.458,54%,38%,901,2018 Fall
COMM 446,CONRAD C,3.285,36%,57%,902,2018 Fall
COMM 446,CONRAD C,4.000,100%,0%,970,2018 Fall
COMM 450,ROLD M,3.375,46%,46%,900,2018 Fall
COMM 453,BURKART P,3.136,27%,59%,900,2018 Fall
COMM 458,LA-PASTINA A,3.833,92%,0%,901,2018 Fall
COMM 460,SUMPTER R,2.739,13%,52%,900,2018 Fall
COMM 470,LUECK J,3.583,62%,33%,900,2018 Fall
COMM 470,TANG L,3.541,58%,38%,901,2018 Fall
COMM 470,RAUSCHER E,2.809,29%,33%,902,2018 Fall
COMM 480,HAVENS J,2.833,17%,61%,901,2018 Fall
COMM 485,BARGE J,4.000,100%,0%,500,2018 Fall
COMM 485,STREET N,3.620,75%,14%,506,2018 Fall
COMM 615,WALLIS C,3.833,83%,17%,601,2018 Fall
COMM 632,BARGE J,3.833,83%,17%,601,2018 Fall
COMM 652,POIROT K,3.800,80%,20%,601,2018 Fall
COMM 658,RAMASUBRAMANIAN S,3.777,78%,22%,601,2018 Fall
COMM 662,BURKART P,3.400,40%,60%,600,2018 Fall
COMM 669,STREET R,3.800,80%,20%,601,2018 Fall
JOUR 102,RUBIN H,3.333,47%,42%,501,2018 Fall
JOUR 200,RUBIN H,3.571,67%,24%,500,2018 Fall
JOUR 203,GAMMON A,3.666,78%,11%,901,2018 Fall
JOUR 203,GAMMON A,3.800,80%,20%,902,2018 Fall
JOUR 250,RICE D,3.666,67%,33%,500,2018 Fall
JOUR 301,BRAMAN S,3.000,33%,33%,500,2018 Fall
JOUR 450,RICE D,3.545,55%,45%,500,2018 Fall
JOUR 485,STREET N,3.444,56%,33%,506,2018 Fall
JOUR 489,RUBIN H,3.000,40%,40%,500,2018 Fall
JOUR 490,RICE D,3.764,76%,24%,900,2018 Fall
ECMT 461,LENZ E,2.666,33%,27%,901,2018 Fall
ECMT 461,LENZ E,2.904,10%,71%,902,2018 Fall
ECMT 461,LENZ E,2.714,19%,43%,903,2018 Fall
ECMT 461,LENZ E,2.590,14%,45%,904,2018 Fall
ECMT 461,LENZ E,3.166,33%,50%,905,2018 Fall
ECMT 461,LENZ E,2.666,21%,58%,906,2018 Fall
ECMT 461,LENZ E,3.416,58%,33%,907,2018 Fall
ECMT 461,LENZ E,3.125,38%,46%,908,2018 Fall
ECMT 463,NAUFAL G,3.000,33%,42%,901,2018 Fall
ECMT 463,NAUFAL G,3.272,36%,55%,902,2018 Fall
ECMT 463,NAUFAL G,2.840,24%,52%,903,2018 Fall
ECMT 463,NAUFAL G,2.920,16%,68%,904,2018 Fall
ECMT 463,FANG Z,2.846,15%,54%,905,2018 Fall
ECMT 463,FANG Z,2.600,40%,20%,907,2018 Fall
ECMT 463,FANG Z,3.666,67%,33%,908,2018 Fall
ECMT 660,TIAN G,3.562,75%,6%,600,2018 Fall
ECMT 670,FANG Z,3.444,47%,50%,600,2018 Fall
ECMT 673,SCHULMAN C,3.801,82%,16%,600,2018 Fall
ECMT 675,AN Y,3.321,39%,54%,600,2018 Fall
ECMT 677,AN Y,3.909,91%,9%,600,2018 Fall
ECON 202,EDWARDSON J,3.375,54%,33%,200,2018 Fall
ECON 202,WIGGINS S,2.834,30%,37%,599,2018 Fall
ECON 203,PAKHOTINA N,2.793,29%,36%,501,2018 Fall
ECON 203,PAKHOTINA N,2.739,23%,44%,502,2018 Fall
ECON 285,GRONBERG T,3.556,78%,10%,500,2018 Fall
ECON 285,GRONBERG T,3.494,81%,3%,501,2018 Fall
ECON 311,EDWARDSON J,2.694,22%,36%,500,2018 Fall
ECON 311,EDWARDSON J,2.737,19%,45%,501,2018 Fall
ECON 315,HOEKSTRA M,2.384,12%,42%,501,2018 Fall
ECON 315,HOEKSTRA M,2.581,24%,35%,502,2018 Fall
ECON 318,URETA M,2.730,12%,50%,500,2018 Fall
ECON 323,GUO H,3.163,47%,32%,501,2018 Fall
ECON 323,VELEZ R,2.931,28%,46%,502,2018 Fall
ECON 323,VELEZ R,2.853,26%,43%,503,2018 Fall
ECON 330,VARGHESE A,2.406,19%,24%,501,2018 Fall
ECON 330,VARGHESE A,2.777,22%,40%,502,2018 Fall
ECON 410,TORRES L,2.745,27%,37%,500,2018 Fall
ECON 412,GRONBERG T,2.473,18%,30%,500,2018 Fall
ECON 414,MANESS R,3.105,37%,42%,900,2018 Fall
ECON 418,URETA M,2.694,28%,22%,500,2018 Fall
ECON 420,NAUFAL G,3.043,29%,49%,500,2018 Fall
ECON 425,WIGGINS S,2.902,29%,39%,500,2018 Fall
ECON 433,PULLER S,2.939,30%,36%,500,2018 Fall
ECON 445,JANSEN D,3.545,64%,27%,500,2018 Fall
ECON 449,BROWN A,2.794,31%,33%,500,2018 Fall
ECON 452,GLASS A,3.180,41%,40%,500,2018 Fall
ECON 459,TANGVATCHARAPONG M,3.282,59%,15%,501,2018 Fall
ECON 460,TIAN G,3.391,70%,13%,500,2018 Fall
ECON 465,PAKHOTINA N,3.125,42%,38%,900,2018 Fall
ECON 485,GRONBERG T,3.754,84%,10%,505,2018 Fall
ECON 489,JANSEN D,4.000,100%,0%,200,2018 Fall
ECON 489,MCNEIL L,3.552,58%,39%,500,2018 Fall
ECON 491,GRONBERG T,3.913,91%,9%,502,2018 Fall
ECON 603,HOEKSTRA M,3.875,88%,12%,600,2018 Fall
ECON 607,GLASS A,3.539,62%,34%,601,2018 Fall
ECON 612,VARGHESE A,3.583,58%,42%,600,2018 Fall
ECON 618,BROWN A,3.217,35%,52%,600,2018 Fall
ECON 629,VELEZ R,3.451,52%,42%,600,2018 Fall
ECON 631,TIAN G,3.666,67%,33%,600,2018 Fall
ECON 633,PULLER S,3.633,63%,37%,600,2018 Fall
ECON 636,ZHANG Y,3.058,24%,59%,600,2018 Fall
ECON 649,PULLER S,3.625,62%,38%,600,2018 Fall
ECON 655,ECKEL C,3.600,60%,40%,600,2018 Fall
ECON 663,EDEN L,3.875,88%,12%,601,2018 Fall
ECON 663,EDEN L,3.875,88%,12%,602,2018 Fall
ECON 675,GAN L,3.906,91%,9%,601,2018 Fall
ECON 675,GAN L,3.714,71%,29%,602,2018 Fall
ECON 680,JANSEN D,3.705,80%,15%,600,2018 Fall
ENGL 104,HAGSTROM-SCHMIDT N,3.142,43%,48%,501,2018 Fall
ENGL 104,TODD D,3.500,77%,14%,502,2018 Fall
ENGL 104,TODD D,3.368,53%,32%,505,2018 Fall
ENGL 104,LEMIRE S,3.333,40%,53%,506,2018 Fall
ENGL 104,TODD D,3.761,76%,24%,507,2018 Fall
ENGL 104,BISTLINE E,2.777,22%,50%,508,2018 Fall
ENGL 104,BISTLINE E,3.000,25%,50%,509,2018 Fall
ENGL 104,BISTLINE E,2.736,26%,42%,510,2018 Fall
ENGL 104,MCCOUL M,3.428,57%,33%,511,2018 Fall
ENGL 104,MCCOUL M,3.500,55%,41%,512,2018 Fall
ENGL 104,MCCOUL M,3.380,52%,38%,513,2018 Fall
ENGL 104,COOPER R,3.090,45%,27%,516,2018 Fall
ENGL 104,COOPER R,3.095,48%,33%,518,2018 Fall
ENGL 104,BLACKWELL C,2.875,56%,19%,521,2018 Fall
ENGL 104,BLACKWELL C,3.190,52%,33%,522,2018 Fall
ENGL 104,BLACKWELL C,3.555,67%,22%,523,2018 Fall
ENGL 104,BLACKWELL C,3.450,65%,25%,524,2018 Fall
ENGL 104,MCKINNEY M,3.333,57%,29%,525,2018 Fall
ENGL 104,NAIR D,3.000,45%,25%,526,2018 Fall
ENGL 104,FRANCIS J,3.142,57%,29%,527,2018 Fall
ENGL 104,FRANCIS J,3.227,50%,32%,528,2018 Fall
ENGL 104,FRANCIS J,3.666,67%,33%,529,2018 Fall
ENGL 104,FRANCIS J,3.476,67%,24%,530,2018 Fall
ENGL 104,ROZIER J,3.800,80%,20%,531,2018 Fall
ENGL 104,ROZIER J,3.473,58%,32%,532,2018 Fall
ENGL 104,ROZIER J,3.722,72%,28%,533,2018 Fall
ENGL 104,WILTON D,3.380,48%,48%,534,2018 Fall
ENGL 104,WILTON D,3.400,60%,30%,535,2018 Fall
ENGL 104,WILTON D,3.714,71%,29%,536,2018 Fall
ENGL 104,MONTEZ A,3.428,52%,38%,537,2018 Fall
ENGL 104,CORTEZ J,2.761,52%,14%,540,2018 Fall
ENGL 104,EVANS M,3.285,48%,43%,542,2018 Fall
ENGL 104,CHAVARRIA H,3.000,36%,36%,544,2018 Fall
ENGL 104,KUENZLI J,3.666,71%,24%,545,2018 Fall
ENGL 104,CHUNG S,3.272,50%,32%,546,2018 Fall
ENGL 104,FLORES A,3.200,50%,30%,547,2018 Fall
ENGL 104,ROGERS J,4.000,100%,0%,548,2018 Fall
ENGL 104,FOREMAN S,3.545,68%,27%,549,2018 Fall
ENGL 104,KIM H,3.105,42%,42%,550,2018 Fall
ENGL 104,KIM H,3.428,48%,48%,551,2018 Fall
ENGL 104,CHOI S,3.761,76%,24%,552,2018 Fall
ENGL 104,PRICE C,3.368,53%,42%,553,2018 Fall
ENGL 104,YOO S,3.772,77%,23%,554,2018 Fall
ENGL 104,ROGERS J,4.000,100%,0%,555,2018 Fall
ENGL 104,NEIGHBORS R,2.086,17%,30%,M02,2018 Fall
ENGL 104,NEIGHBORS R,2.680,24%,48%,M03,2018 Fall
ENGL 202,EGENOLF S,2.928,32%,43%,501,2018 Fall
ENGL 203,PANTUSO T,3.875,88%,12%,200,2018 Fall
ENGL 203,PANTUSO T,3.571,76%,14%,501,2018 Fall
ENGL 203,ADANU E,3.521,57%,39%,502,2018 Fall
ENGL 203,STOVER D,3.440,56%,32%,503,2018 Fall
ENGL 203,BACA M,4.000,100%,0%,504,2018 Fall
ENGL 203,COOPER R,3.500,58%,33%,505,2018 Fall
ENGL 203,BARTZ E,3.440,68%,20%,506,2018 Fall
ENGL 203,ZHANG Z,3.681,73%,23%,507,2018 Fall
ENGL 203,EMBREE D,3.809,86%,10%,508,2018 Fall
ENGL 203,GONZENBACH S,3.772,91%,5%,509,2018 Fall
ENGL 203,WILSON N,3.083,33%,46%,510,2018 Fall
ENGL 203,HENEKS G,3.240,56%,24%,511,2018 Fall
ENGL 203,LIEBE L,3.272,41%,45%,512,2018 Fall
ENGL 203,MOHAMMED U,3.611,61%,39%,513,2018 Fall
ENGL 203,LEPIANKA N,3.695,78%,13%,514,2018 Fall
ENGL 203,THIELMAN F,3.571,62%,33%,515,2018 Fall
ENGL 203,WILSON N,3.043,30%,43%,516,2018 Fall
ENGL 203,SADLER L,3.920,92%,8%,517,2018 Fall
ENGL 203,CHOI Y,3.760,84%,8%,518,2018 Fall
ENGL 204,TUHKANEN M,3.166,46%,33%,500,2018 Fall
ENGL 206,CLOUGH K,3.068,48%,24%,500,2018 Fall
ENGL 209,KENDALL S,3.434,61%,26%,500,2018 Fall
ENGL 209,WILTON D,3.550,70%,20%,501,2018 Fall
ENGL 210,TODD D,3.954,95%,5%,200,2018 Fall
ENGL 210,WILSON C,3.041,25%,54%,500,2018 Fall
ENGL 210,COCHRUM A,3.250,33%,58%,501,2018 Fall
ENGL 210,WILSON C,3.160,24%,68%,502,2018 Fall
ENGL 210,COCHRUM A,2.640,0%,68%,503,2018 Fall
ENGL 210,COCHRUM A,2.826,9%,65%,505,2018 Fall
ENGL 210,MCKINNEY M,3.714,71%,29%,506,2018 Fall
ENGL 210,MCKINNEY M,3.880,88%,12%,507,2018 Fall
ENGL 210,NAIR D,3.080,44%,36%,509,2018 Fall
ENGL 210,NAIR D,3.250,54%,33%,510,2018 Fall
ENGL 210,NAIR D,3.782,83%,13%,511,2018 Fall
ENGL 210,PATTISON K,3.739,78%,17%,512,2018 Fall
ENGL 210,BITGOOD N,3.400,68%,16%,513,2018 Fall
ENGL 210,PLUMMER J,3.600,84%,4%,514,2018 Fall
ENGL 210,PATTISON K,3.500,50%,50%,515,2018 Fall
ENGL 210,MCKINNEY M,3.695,74%,22%,516,2018 Fall
ENGL 210,AHN H,3.956,96%,4%,571,2018 Fall
ENGL 210,LEE S,3.523,62%,33%,572,2018 Fall
