course,prof,gpa,% of A,% of B,section_,semester
EHRD 643,ALFRED M,3.833,83%,17%,600,2018 Fall
EHRD 651,MADSEN J,4.000,100%,0%,602,2018 Fall
EHRD 673,ROUMELL E,3.666,67%,33%,700,2018 Fall
TCMG 272,SMITH B,3.538,69%,23%,500,2018 Fall
TCMG 272,MCDONALD B,4.000,100%,0%,501,2018 Fall
TCMG 274,WORKMAN M,3.860,88%,9%,599,2018 Fall
TCMG 303,WALKER D,3.846,85%,15%,500,2018 Fall
TCMG 308,MAI B,3.222,37%,48%,500,2018 Fall
TCMG 308,MAI B,3.500,50%,50%,598,2018 Fall
TCMG 402,MARK C,2.818,45%,27%,598,2018 Fall
TCMG 402,MARK C,2.880,36%,40%,599,2018 Fall
TCMG 412,WORKMAN M,3.631,87%,0%,699,2018 Fall
BEFB 472,WALICHOWSKI M,4.000,100%,0%,500,2018 Fall
BEFB 474,STACKHOUSE E,3.923,92%,8%,500,2018 Fall
BEFB 482,WALICHOWSKI M,4.000,100%,0%,500,2018 Fall
BIED 611,PADRON Y,3.777,78%,22%,700,2018 Fall
BIED 613,ACOSTA S,4.000,100%,0%,600,2018 Fall
BIED 613,ACOSTA S,4.000,100%,0%,700,2018 Fall
BIED 614,LARA-ALECIO R,3.979,98%,2%,701,2018 Fall
BIED 620,RIVERA H,4.000,100%,0%,600,2018 Fall
BIED 632,JIMENEZ D,4.000,100%,0%,701,2018 Fall
BIED 685,RIVERA H,4.000,100%,0%,700,2018 Fall
BIED 689,JIMENEZ D,4.000,100%,0%,700,2018 Fall
BIED 689,JIMENEZ D,4.000,100%,0%,701,2018 Fall
CPSY 602,MCCORMICK A,3.612,65%,32%,700,2018 Fall
CPSY 631,BROSSART D,4.000,100%,0%,600,2018 Fall
CPSY 635,ELLIOTT T,4.000,100%,0%,600,2018 Fall
CPSY 636,RIDLEY C,4.000,100%,0%,600,2018 Fall
CPSY 664,OJEDA L,3.777,78%,22%,600,2018 Fall
CPSY 672,RIDLEY C,3.625,62%,38%,600,2018 Fall
CPSY 683,CASTILLO L,4.000,100%,0%,700,2018 Fall
EDTC 602,PEDERSEN S,3.733,80%,13%,700,2018 Fall
EDTC 641,PEDERSEN S,4.000,100%,0%,700,2018 Fall
EDTC 646,SWEANY N,3.842,84%,16%,700,2018 Fall
EDTC 654,SWEANY N,4.000,100%,0%,700,2018 Fall
EDTC 655,SWEANY N,4.000,100%,0%,700,2018 Fall
EPFB 210,MONTAGUE M,3.483,65%,26%,500,2018 Fall
EPFB 210,MONTAGUE M,3.533,57%,40%,501,2018 Fall
EPSY 320,JUNTUNE J,3.055,67%,6%,500,2018 Fall
EPSY 320,RAMOS S,3.840,84%,16%,700,2018 Fall
EPSY 320,JUNTUNE J,3.892,89%,11%,701,2018 Fall
EPSY 320,JUNTUNE J,3.600,76%,16%,702,2018 Fall
EPSY 321,WOODWARD R,3.050,40%,40%,500,2018 Fall
EPSY 430,WOODWARD R,3.250,48%,36%,500,2018 Fall
EPSY 432,RAMOS GARCIMARTIN H,2.842,53%,21%,500,2018 Fall
EPSY 432,RAMOS GARCIMARTIN H,3.435,69%,13%,700,2018 Fall
EPSY 435,RAMOS S,3.416,75%,12%,500,2018 Fall
EPSY 435,RAMOS S,3.568,68%,25%,502,2018 Fall
EPSY 435,RAMOS GARCIMARTIN H,3.137,62%,14%,700,2018 Fall
EPSY 435,RAMOS GARCIMARTIN H,3.548,74%,13%,701,2018 Fall
EPSY 435,RAMOS S,3.666,70%,27%,702,2018 Fall
EPSY 485,JUNTUNE J,4.000,100%,0%,546,2018 Fall
EPSY 485,WOODWARD R,3.807,80%,15%,550,2018 Fall
EPSY 602,WOODWARD R,3.666,67%,33%,600,2018 Fall
EPSY 602,LIEW J,3.900,93%,3%,700,2018 Fall
EPSY 605,BLAKE J,3.611,78%,17%,600,2018 Fall
EPSY 622,RAMOS S,3.714,86%,0%,699,2018 Fall
EPSY 622,RAMOS S,3.764,82%,12%,700,2018 Fall
EPSY 624,JUNTUNE J,3.966,97%,3%,700,2018 Fall
EPSY 631,TONG F,4.000,100%,0%,699,2018 Fall
EPSY 633,STOUGH L,3.833,83%,17%,600,2018 Fall
EPSY 634,WOLTERING S,4.000,100%,0%,600,2018 Fall
EPSY 636,THOMPSON C,4.000,100%,0%,600,2018 Fall
EPSY 636,WOODWARD R,3.321,46%,46%,701,2018 Fall
EPSY 637,STOUGH L,3.777,78%,22%,600,2018 Fall
EPSY 640,BAEK E,3.789,79%,21%,601,2018 Fall
EPSY 640,LUO W,3.695,78%,17%,602,2018 Fall
EPSY 642,THOMPSON C,4.000,100%,0%,600,2018 Fall
EPSY 647,GAGNE J,4.000,100%,0%,600,2018 Fall
EPSY 650,LUO W,3.904,90%,10%,600,2018 Fall
EPSY 651,KWOK O,4.000,100%,0%,600,2018 Fall
EPSY 673,WOLTERING S,3.333,58%,17%,700,2018 Fall
EPSY 682,RAE W,4.000,100%,0%,600,2018 Fall
EPSY 685,VANNEST K,4.000,100%,0%,620,2018 Fall
EPSY 689,ETTEKAL I,4.000,100%,0%,600,2018 Fall
INST 210,FOGARTY M,4.000,100%,0%,501,2018 Fall
INST 210,FOGARTY M,3.928,93%,7%,502,2018 Fall
INST 210,FOGARTY M,3.708,83%,12%,503,2018 Fall
INST 210,FOGARTY M,3.958,96%,4%,504,2018 Fall
INST 210,FOGARTY M,3.791,83%,12%,505,2018 Fall
INST 210,FOGARTY M,3.826,87%,9%,506,2018 Fall
INST 210,FOGARTY M,4.000,100%,0%,508,2018 Fall
INST 210,FOGARTY M,3.730,81%,12%,509,2018 Fall
INST 210,FOGARTY M,3.791,83%,12%,510,2018 Fall
INST 210,FOGARTY M,3.863,91%,5%,511,2018 Fall
INST 301,WOODWARD R,3.368,53%,32%,500,2018 Fall
INST 301,RAMOS GARCIMARTIN H,3.361,72%,11%,700,2018 Fall
SEFB 420,MONTAGUE M,3.928,96%,0%,500,2018 Fall
SEFB 618,BURKE M,3.777,78%,22%,700,2018 Fall
SPED 302,FOURNIER C,3.833,83%,17%,500,2018 Fall
SPED 310,BYRNS G,3.862,86%,14%,900,2018 Fall
SPED 311,FOURNIER C,3.857,86%,14%,500,2018 Fall
SPED 312,BYRNS G,3.655,66%,34%,500,2018 Fall
SPED 314,BILLINGS ASHCRAFT S,4.000,100%,0%,500,2018 Fall
SPED 414,GILSON C,3.892,89%,11%,500,2018 Fall
SPED 442,PERROTT L,3.785,82%,14%,500,2018 Fall
SPED 471,FOGARTY M,3.965,97%,3%,500,2018 Fall
SPED 609,DICKEY M,3.965,97%,3%,700,2018 Fall
SPED 612,GANZ J,4.000,100%,0%,600,2018 Fall
SPED 618,THOMPSON J,4.000,100%,0%,600,2018 Fall
SPED 630,ERBELI F,3.969,97%,3%,700,2018 Fall
SPED 632,LYNCH P,3.172,31%,55%,700,2018 Fall
SPSY 610,RAE W,3.833,83%,17%,600,2018 Fall
SPSY 611,RICCIO C,4.000,100%,0%,600,2018 Fall
SPSY 612,COOK K,4.000,100%,0%,600,2018 Fall
SPSY 617,COOK K,4.000,100%,0%,600,2018 Fall
SPSY 638,BLAKE J,4.000,100%,0%,600,2018 Fall
ATTR 201,GREENWOOD L,3.782,83%,13%,500,2018 Fall
ATTR 301,GREENWOOD L,4.000,100%,0%,500,2018 Fall
ATTR 652,GREENWOOD L,4.000,100%,0%,600,2018 Fall
ATTR 655,BOUCHER A,3.937,94%,6%,600,2018 Fall
ATTR 662,BOUCHER A,2.888,22%,44%,600,2018 Fall
ATTR 663,BOUCHER A,3.444,56%,33%,600,2018 Fall
ATTR 666,BOUCHER A,2.812,12%,56%,600,2018 Fall
ATTR 667,BOUCHER A,3.687,75%,19%,600,2018 Fall
ATTR 668,GREENWOOD L,3.600,60%,40%,600,2018 Fall
ATTR 669,GREENWOOD L,3.600,60%,40%,600,2018 Fall
ATTR 670,GREENWOOD L,3.250,25%,75%,600,2018 Fall
ATTR 673,GREENWOOD L,3.500,50%,50%,600,2018 Fall
DCED 160,BEDFORD D,3.681,73%,23%,500,2018 Fall
DCED 161,ALVAREZ A,3.565,65%,30%,500,2018 Fall
DCED 162,BEDFORD D,3.846,85%,15%,500,2018 Fall
DCED 171,ARMSTRONG C,3.923,96%,0%,500,2018 Fall
DCED 172,BEDFORD D,3.789,84%,11%,500,2018 Fall
DCED 173,ARMSTRONG C,3.937,94%,6%,500,2018 Fall
DCED 202,BEDFORD D,3.583,71%,21%,500,2018 Fall
DCED 202,BERGERON C,3.877,89%,9%,594,2018 Fall
DCED 202,ALVAREZ A,3.700,78%,15%,595,2018 Fall
DCED 202,POOLEY-DETWILER A,4.000,100%,0%,596,2018 Fall
DCED 202,ARMSTRONG C,3.932,93%,7%,597,2018 Fall
DCED 202,BERGERON C,3.850,88%,8%,598,2018 Fall
DCED 202,BERGERON C,3.830,90%,5%,599,2018 Fall
DCED 303,ARMSTRONG C,3.571,57%,43%,599,2018 Fall
DCED 306,BEDFORD D,4.000,100%,0%,500,2018 Fall
DCED 402,BERGERON C,3.636,64%,36%,500,2018 Fall
HEFB 222,SHIPLEY M,3.818,82%,18%,501,2018 Fall
HEFB 324,LIU J,4.000,100%,0%,501,2018 Fall
HEFB 325,SHIPLEY M,3.909,91%,9%,901,2018 Fall
HEFB 450,MCNEILL E,3.761,90%,5%,554,2018 Fall
HLTH 210,HARVEY I,3.753,79%,18%,501,2018 Fall
HLTH 210,FEHR S,3.535,65%,27%,502,2018 Fall
HLTH 210,FEHR S,3.365,51%,38%,503,2018 Fall
HLTH 210,FEHR S,3.210,37%,50%,504,2018 Fall
HLTH 214,LIU J,2.600,20%,47%,599,2018 Fall
HLTH 216,KNIFFIN D,3.529,65%,24%,501,2018 Fall
HLTH 216,VENABLE L,3.888,89%,11%,502,2018 Fall
HLTH 216,VENABLE L,3.722,72%,28%,503,2018 Fall
HLTH 216,KNIFFIN D,3.500,56%,39%,507,2018 Fall
HLTH 216,KNIFFIN D,2.944,33%,39%,508,2018 Fall
HLTH 221,KNIFFIN D,3.580,74%,19%,503,2018 Fall
HLTH 222,RAHN R,3.666,81%,10%,500,2018 Fall
HLTH 231,HANIK B,3.447,50%,46%,503,2018 Fall
HLTH 231,HANIK B,3.465,60%,30%,599,2018 Fall
HLTH 236,SANDLIN M,3.717,72%,28%,500,2018 Fall
HLTH 236,SANDLIN M,3.574,60%,38%,501,2018 Fall
HLTH 236,WARD S,3.891,90%,9%,599,2018 Fall
HLTH 240,JACKSON Z,3.545,71%,17%,599,2018 Fall
HLTH 285,RAHN R,4.000,100%,0%,501,2018 Fall
HLTH 285,GOMEZ D,3.937,94%,6%,502,2018 Fall
HLTH 285,LOCKLEAR A,4.000,100%,0%,547,2018 Fall
HLTH 331,GARNEY W,3.982,98%,2%,500,2018 Fall
HLTH 331,WILSON K,3.733,73%,27%,501,2018 Fall
HLTH 331,WIGFALL L,3.788,80%,18%,503,2018 Fall
HLTH 333,WYLIE W,3.500,50%,50%,500,2018 Fall
HLTH 334,FEHR S,3.757,76%,24%,501,2018 Fall
HLTH 334,JI Q,3.918,93%,6%,599,2018 Fall
HLTH 335,TISONE C,3.791,79%,21%,500,2018 Fall
HLTH 335,TISONE C,3.738,76%,21%,501,2018 Fall
HLTH 335,IDOKO E,3.800,82%,16%,598,2018 Fall
HLTH 335,LIN C,3.945,95%,5%,599,2018 Fall
HLTH 342,FEHR S,3.813,81%,19%,500,2018 Fall
HLTH 342,RAHN R,3.936,95%,4%,501,2018 Fall
HLTH 342,PRIMM K,3.439,52%,42%,599,2018 Fall
HLTH 353,SANDLIN M,3.576,58%,42%,500,2018 Fall
HLTH 353,SANDLIN M,3.555,59%,37%,501,2018 Fall
HLTH 353,RUSSELL A,3.947,95%,5%,599,2018 Fall
HLTH 354,HANIK B,3.576,68%,24%,599,2018 Fall
HLTH 403,WYLIE W,3.136,39%,39%,500,2018 Fall
HLTH 403,WYLIE W,3.200,35%,60%,501,2018 Fall
HLTH 403,WYLIE W,3.000,18%,64%,502,2018 Fall
HLTH 407,TISONE C,3.984,98%,2%,500,2018 Fall
HLTH 407,TISONE C,4.000,100%,0%,501,2018 Fall
HLTH 410,NICKSIC H,3.500,60%,30%,500,2018 Fall
HLTH 410,NICKSIC H,3.647,65%,35%,501,2018 Fall
HLTH 410,APOSTOLOPOULOS Y,3.591,63%,35%,599,2018 Fall
HLTH 415,MCNEILL E,3.333,33%,67%,501,2018 Fall
HLTH 415,MCNEILL E,3.523,52%,48%,502,2018 Fall
HLTH 415,MCNEILL E,4.000,100%,0%,503,2018 Fall
HLTH 421,MCNEILL E,3.760,80%,16%,501,2018 Fall
HLTH 421,MCNEILL E,3.346,50%,38%,502,2018 Fall
HLTH 425,SHIPLEY M,3.666,67%,33%,500,2018 Fall
HLTH 425,SHIPLEY M,3.750,80%,15%,502,2018 Fall
HLTH 429,NICKSIC H,3.708,75%,21%,501,2018 Fall
HLTH 429,NICKSIC H,3.458,54%,38%,502,2018 Fall
HLTH 429,BROWN J,3.701,76%,19%,599,2018 Fall
HLTH 440,RAHN R,3.954,95%,5%,930,2018 Fall
HLTH 440,PATTERSON M,3.947,95%,5%,931,2018 Fall
HLTH 445,CHEN L,3.958,96%,4%,500,2018 Fall
HLTH 445,BALETKA D,3.363,36%,64%,501,2018 Fall
HLTH 484,GUNNELS E,4.000,100%,0%,500,2018 Fall
HLTH 484,GUNNELS E,4.000,100%,0%,551,2018 Fall
HLTH 605,PATTERSON M,4.000,100%,0%,600,2018 Fall
HLTH 611,TISONE C,3.666,67%,33%,699,2018 Fall
HLTH 611,TISONE C,3.727,73%,27%,700,2018 Fall
HLTH 630,SHERMAN L,4.000,100%,0%,600,2018 Fall
HLTH 634,WARD S,3.625,88%,0%,699,2018 Fall
HLTH 635,WARD S,3.117,71%,6%,699,2018 Fall
HLTH 639,HARVEY I,4.000,100%,0%,600,2018 Fall
HLTH 645,CHEN L,3.200,20%,80%,699,2018 Fall
HLTH 645,CHEN L,3.600,60%,40%,701,2018 Fall
HLTH 659,GOODSON P,3.833,83%,17%,600,2018 Fall
KINE 120,BYLER D,3.791,92%,4%,002,2018 Fall
KINE 120,BIN MOHD,3.928,93%,7%,014,2018 Fall
KINE 120,THOMAS F,3.571,76%,14%,016,2018 Fall
KINE 120,BIRD M,3.937,94%,6%,017,2018 Fall
KINE 120,DIXON S,3.370,63%,19%,023,2018 Fall
KINE 120,BIRD M,3.925,93%,7%,027,2018 Fall
KINE 120,WOODARD D,3.541,58%,38%,033,2018 Fall
KINE 120,WOODARD D,3.760,76%,24%,034,2018 Fall
KINE 120,SAFDARI S,3.206,52%,31%,053,2018 Fall
KINE 120,NELSON C,3.750,81%,12%,801,2018 Fall
KINE 120,NELSON C,2.888,39%,22%,802,2018 Fall
KINE 120,BIN MOHD,4.000,100%,0%,803,2018 Fall
KINE 120,WAITE L,3.647,71%,24%,804,2018 Fall
KINE 120,COADY W,2.857,46%,25%,807,2018 Fall
KINE 120,COADY W,3.423,58%,31%,808,2018 Fall
KINE 120,SLAGEL K,3.818,82%,18%,812,2018 Fall
KINE 120,SLAGEL K,3.392,61%,21%,813,2018 Fall
KINE 120,THORNTON M,3.076,46%,31%,818,2018 Fall
KINE 120,THORNTON M,3.178,61%,11%,819,2018 Fall
KINE 120,NETHERLAND B,3.857,95%,0%,824,2018 Fall
KINE 120,NETHERLAND B,3.520,76%,8%,825,2018 Fall
KINE 120,NETHERLAND B,3.500,63%,27%,826,2018 Fall
KINE 120,NETHERLAND B,3.880,88%,12%,827,2018 Fall
KINE 120,THORNTON M,3.421,68%,5%,829,2018 Fall
KINE 120,POOLEY-DETWILER A,3.880,88%,12%,833,2018 Fall
KINE 120,POOLEY-DETWILER A,3.724,76%,21%,834,2018 Fall
KINE 120,POOLEY-DETWILER A,3.896,90%,10%,836,2018 Fall
KINE 120,POOLEY-DETWILER A,3.700,73%,23%,837,2018 Fall
KINE 120,WRIGHT M,3.285,57%,29%,843,2018 Fall
KINE 120,WRIGHT M,3.526,63%,26%,844,2018 Fall
KINE 120,WRIGHT M,3.625,78%,9%,845,2018 Fall
KINE 120,WRIGHT M,3.181,59%,18%,846,2018 Fall
KINE 120,BERTHOT P,3.300,50%,40%,847,2018 Fall
KINE 120,BERTHOT P,3.384,54%,35%,848,2018 Fall
KINE 120,HANIK M,3.222,56%,26%,849,2018 Fall
KINE 120,BYLER D,3.600,73%,13%,850,2018 Fall
KINE 120,BYLER D,3.875,88%,12%,851,2018 Fall
KINE 120,GOMEZ D,3.607,75%,14%,852,2018 Fall
KINE 120,LETSINGER A,3.633,67%,30%,853,2018 Fall
KINE 120,LETSINGER A,3.774,81%,16%,854,2018 Fall
KINE 120,TYSON L,3.250,50%,25%,855,2018 Fall
KINE 120,TYSON L,3.363,55%,27%,856,2018 Fall
KINE 120,WRIGHT M,3.529,82%,6%,857,2018 Fall
KINE 120,WRIGHT M,3.866,93%,0%,858,2018 Fall
KINE 120,NELSON C,3.500,64%,21%,867,2018 Fall
KINE 120,ISENHART M,3.730,81%,12%,868,2018 Fall
KINE 120,KRAVITS D,3.931,93%,7%,875,2018 Fall
KINE 120,KRAVITS D,3.965,97%,3%,876,2018 Fall
KINE 120,LOCKLEAR A,3.419,61%,19%,877,2018 Fall
KINE 120,LOCKLEAR A,3.709,74%,23%,878,2018 Fall
KINE 120,SAFDARI S,3.533,70%,23%,880,2018 Fall
KINE 120,SAFDARI S,3.518,63%,30%,881,2018 Fall
KINE 120,WAITE L,3.333,63%,23%,882,2018 Fall
KINE 120,LOCKLEAR A,3.937,94%,6%,883,2018 Fall
KINE 121,COHEN L,3.243,46%,32%,501,2018 Fall
KINE 121,COHEN L,3.216,43%,35%,502,2018 Fall
KINE 121,BREKKEN K,3.342,58%,26%,503,2018 Fall
KINE 121,GOMEZ D,3.135,43%,38%,504,2018 Fall
KINE 121,BREKKEN K,3.461,59%,36%,505,2018 Fall
KINE 175,BEDFORD D,4.000,100%,0%,502,2018 Fall
KINE 198,LOCKLEAR A,3.500,60%,30%,901,2018 Fall
KINE 198,NETHERLAND B,3.944,94%,6%,902,2018 Fall
KINE 198,POOLEY-DETWILER A,3.900,90%,10%,903,2018 Fall
KINE 198,GOMEZ D,3.904,90%,10%,904,2018 Fall
KINE 198,SPORTSMAN-DARNELL G,3.950,95%,5%,905,2018 Fall
KINE 198,BREKKEN K,3.550,70%,25%,907,2018 Fall
KINE 199,WAITE L,3.730,73%,27%,001,2018 Fall
KINE 199,WILLINGHAM K,3.956,96%,4%,002,2018 Fall
KINE 199,BREKKEN K,3.000,60%,20%,008,2018 Fall
KINE 199,DANNENBAUM J,3.434,68%,23%,014,2018 Fall
KINE 199,WENZEL T,3.826,87%,9%,015,2018 Fall
KINE 199,COHEN L,3.769,81%,15%,016,2018 Fall
KINE 199,BREKKEN K,3.727,82%,9%,017,2018 Fall
KINE 199,BIN MOHD,4.000,100%,0%,026,2018 Fall
KINE 199,BIN MOHD,4.000,100%,0%,028,2018 Fall
KINE 199,CRUTHIRDS C,3.800,80%,20%,033,2018 Fall
KINE 199,THOMAS F,4.000,100%,0%,045,2018 Fall
KINE 199,NELSON C,3.333,100%,0%,046,2018 Fall
KINE 199,LITTLE S,4.000,100%,0%,047,2018 Fall
KINE 199,NELSON C,4.000,100%,0%,049,2018 Fall
KINE 199,COADY W,3.400,78%,22%,050,2018 Fall
KINE 199,COADY W,4.000,100%,0%,051,2018 Fall
KINE 199,COHEN L,4.000,100%,0%,053,2018 Fall
KINE 199,COADY W,3.833,83%,17%,055,2018 Fall
KINE 199,COADY W,3.909,91%,9%,056,2018 Fall
KINE 199,COADY W,3.666,67%,33%,058,2018 Fall
KINE 199,COHEN L,4.000,100%,0%,060,2018 Fall
KINE 199,THOMAS F,4.000,100%,0%,061,2018 Fall
KINE 199,AGNOR D,4.000,100%,0%,065,2018 Fall
KINE 199,AGNOR D,4.000,100%,0%,066,2018 Fall
KINE 199,DIXON S,4.000,100%,0%,081,2018 Fall
KINE 199,MARCUM T,4.000,100%,0%,082,2018 Fall
KINE 199,HANIK M,3.636,100%,0%,083,2018 Fall
KINE 199,HANIK M,3.700,80%,10%,087,2018 Fall
KINE 199,THORNTON M,3.933,93%,7%,088,2018 Fall
KINE 199,MARCUM T,4.000,100%,0%,089,2018 Fall
KINE 199,WENZEL T,3.428,100%,0%,095,2018 Fall
KINE 199,SCHAKEL D,3.000,80%,0%,100,2018 Fall
KINE 199,SCHAKEL D,4.000,100%,0%,101,2018 Fall
KINE 199,SCHAKEL D,3.909,91%,9%,102,2018 Fall
KINE 199,SCHAKEL D,4.000,100%,0%,103,2018 Fall
KINE 199,SCHAKEL D,3.875,88%,12%,104,2018 Fall
KINE 199,SCHAKEL D,3.909,91%,9%,107,2018 Fall
KINE 199,SCHAKEL D,4.000,100%,0%,109,2018 Fall
KINE 199,SCHAKEL D,4.000,100%,0%,113,2018 Fall
KINE 199,GRANADOS J,4.000,100%,0%,117,2018 Fall
KINE 199,MUCKLEROY M,3.600,60%,40%,120,2018 Fall
KINE 199,ISENHART M,4.000,100%,0%,121,2018 Fall
KINE 199,LOCKLEAR A,3.833,83%,17%,125,2018 Fall
KINE 199,LOCKLEAR A,3.666,83%,0%,136,2018 Fall
KINE 199,STIEGEL K,4.000,100%,0%,138,2018 Fall
KINE 199,STIEGEL K,4.000,100%,0%,139,2018 Fall
KINE 199,DANNENBAUM J,3.800,80%,20%,140,2018 Fall
KINE 199,DANNENBAUM J,4.000,100%,0%,141,2018 Fall
KINE 199,DANNENBAUM J,4.000,100%,0%,142,2018 Fall
KINE 199,STIEGEL K,4.000,100%,0%,147,2018 Fall
KINE 199,DANNENBAUM J,3.333,100%,0%,149,2018 Fall
KINE 199,STIEGEL K,4.000,100%,0%,155,2018 Fall
KINE 199,ARMSTRONG C,3.642,64%,36%,164,2018 Fall
KINE 199,ARMSTRONG C,4.000,100%,0%,165,2018 Fall
KINE 199,WILLINGHAM K,3.666,100%,0%,169,2018 Fall
KINE 199,WOODARD D,3.200,67%,22%,170,2018 Fall
KINE 199,BERGERON C,4.000,100%,0%,171,2018 Fall
KINE 199,WILLIAMSON S,4.000,100%,0%,175,2018 Fall
KINE 199,WAITE L,4.000,100%,0%,176,2018 Fall
KINE 199,WAITE L,4.000,100%,0%,177,2018 Fall
KINE 199,SAFDARI S,4.000,100%,0%,178,2018 Fall
KINE 199,WILLIAMSON S,4.000,100%,0%,179,2018 Fall
KINE 199,WILLIAMSON S,3.666,100%,0%,180,2018 Fall
KINE 199,WILLIAMSON S,4.000,100%,0%,181,2018 Fall
KINE 199,WILLIAMSON S,3.750,100%,0%,182,2018 Fall
KINE 199,GOMEZ D,4.000,100%,0%,189,2018 Fall
KINE 199,HARDCASTLE J,4.000,100%,0%,190,2018 Fall
KINE 199,HARDCASTLE J,4.000,100%,0%,195,2018 Fall
KINE 199,WOLFE J,3.250,90%,10%,197,2018 Fall
KINE 199,WOLFE J,3.750,100%,0%,198,2018 Fall
KINE 199,TOMCHESSON M,4.000,100%,0%,202,2018 Fall
KINE 199,ELLIS R,4.000,100%,0%,204,2018 Fall
