course,prof,gpa,% of A,% of B,section_,semester
COMM 203,WHITTEN R,3.086,39%,39%,503,2017 Spring
COMM 203,BELLAR W,3.142,29%,57%,504,2017 Spring
COMM 203,ANDREAS D,3.217,39%,43%,505,2017 Spring
COMM 203,ANDREAS D,3.304,43%,52%,506,2017 Spring
COMM 203,BAJAN A,3.130,30%,57%,507,2017 Spring
COMM 203,ANDREAS D,3.272,32%,64%,508,2017 Spring
COMM 203,ROWE S,3.083,17%,75%,509,2017 Spring
COMM 203,CHEN H,3.360,40%,56%,510,2017 Spring
COMM 203,ROWE S,3.280,36%,56%,511,2017 Spring
COMM 203,ANDREAS D,3.043,22%,65%,512,2017 Spring
COMM 203,TARVIN D,3.318,41%,50%,513,2017 Spring
COMM 203,SISLER H,3.590,64%,32%,514,2017 Spring
COMM 203,SCHUUR SOUSA A,3.625,71%,21%,515,2017 Spring
COMM 203,PANTOJA G,3.500,50%,50%,516,2017 Spring
COMM 203,BELLAR W,2.958,25%,54%,517,2017 Spring
COMM 203,SISLER H,3.125,29%,58%,518,2017 Spring
COMM 203,TARVIN D,3.347,39%,57%,519,2017 Spring
COMM 203,ALTENHOFEN B,3.086,26%,57%,521,2017 Spring
COMM 203,WHITTEN R,3.375,50%,46%,522,2017 Spring
COMM 203,MILLER L,3.000,12%,75%,523,2017 Spring
COMM 203,WESNER K,3.125,25%,62%,524,2017 Spring
COMM 203,MILLER L,2.761,5%,67%,525,2017 Spring
COMM 203,TACHKOVA E,3.280,36%,56%,526,2017 Spring
COMM 203,ANDERSON C,3.666,67%,33%,527,2017 Spring
COMM 203,JIANG S,3.318,32%,68%,528,2017 Spring
COMM 205,ZHAO Y,3.166,42%,46%,501,2017 Spring
COMM 205,BUSHNELL E,3.360,48%,44%,502,2017 Spring
COMM 205,BUSHNELL E,3.545,55%,45%,503,2017 Spring
COMM 205,CHEN F,3.681,68%,32%,504,2017 Spring
COMM 205,ASCHENBECK S,3.217,43%,43%,505,2017 Spring
COMM 210,STREET N,3.615,77%,8%,200,2017 Spring
COMM 210,STREET N,3.857,86%,14%,500,2017 Spring
COMM 210,ROWE S,3.266,33%,63%,501,2017 Spring
COMM 210,CHEN F,3.793,79%,21%,502,2017 Spring
COMM 210,EARLE E,3.551,59%,38%,503,2017 Spring
COMM 210,EARLE E,3.066,27%,60%,504,2017 Spring
COMM 215,ROWE S,3.115,23%,65%,501,2017 Spring
COMM 230,MURAWSKI C,3.640,68%,28%,501,2017 Spring
COMM 230,BELLAR W,3.304,30%,70%,502,2017 Spring
COMM 230,STIEGEL V,3.166,42%,42%,503,2017 Spring
COMM 230,RAY M,3.560,60%,36%,504,2017 Spring
COMM 230,GLOECKNER P,3.863,91%,5%,505,2017 Spring
COMM 240,DUBRIWNY T,3.727,73%,27%,200,2017 Spring
COMM 240,RIGDA R,3.578,63%,32%,501,2017 Spring
COMM 240,DUBRIWNY T,3.285,43%,43%,502,2017 Spring
COMM 243,MAY M,4.000,100%,0%,200,2017 Spring
COMM 243,RULE F,3.291,38%,54%,501,2017 Spring
COMM 243,RULE F,3.285,48%,43%,502,2017 Spring
COMM 243,FOGLE K,3.217,35%,52%,503,2017 Spring
COMM 250,RICE D,3.800,80%,20%,500,2017 Spring
COMM 250,BELLAR W,3.272,36%,59%,501,2017 Spring
COMM 301,TARVIN D,2.946,32%,34%,500,2017 Spring
COMM 301,CRICK N,3.833,83%,17%,550,2017 Spring
COMM 305,ASCHENBECK S,3.112,36%,46%,500,2017 Spring
COMM 307,BRAMAN S,3.230,42%,38%,500,2017 Spring
COMM 308,WESNER K,3.684,68%,32%,200,2017 Spring
COMM 308,WESNER K,2.913,20%,52%,500,2017 Spring
COMM 315,HOLLADAY S,3.090,32%,47%,500,2017 Spring
COMM 315,FREYTAG J,2.765,17%,47%,502,2017 Spring
COMM 320,SHIPLEY J,2.969,26%,50%,500,2017 Spring
COMM 321,WESNER K,4.000,100%,0%,500,2017 Spring
COMM 322,WESNER K,3.500,50%,50%,500,2017 Spring
COMM 323,WHITTEN R,2.570,16%,36%,500,2017 Spring
COMM 324,GAN I,2.737,10%,62%,500,2017 Spring
COMM 325,KITSCH S,2.393,10%,41%,500,2017 Spring
COMM 325,EHRL M,2.964,20%,59%,501,2017 Spring
COMM 330,CHEN H,3.228,31%,60%,500,2017 Spring
COMM 330,TSURIA R,3.428,46%,51%,501,2017 Spring
COMM 330,CAMPBELL H,3.300,37%,57%,502,2017 Spring
COMM 335,MILLER L,3.011,27%,52%,500,2017 Spring
COMM 335,TARVIN D,3.169,41%,36%,502,2017 Spring
COMM 335,WALLIS C,3.882,88%,12%,550,2017 Spring
COMM 340,DORSEY L,2.682,10%,52%,500,2017 Spring
COMM 345,HEUMAN J,3.121,21%,70%,500,2017 Spring
COMM 350,CAMPBELL H,3.600,60%,40%,200,2017 Spring
COMM 350,CAMPBELL H,3.250,33%,61%,500,2017 Spring
COMM 360,SUMPTER R,3.600,60%,40%,200,2017 Spring
COMM 360,SUMPTER R,2.861,25%,44%,500,2017 Spring
COMM 365,KLUVER A,3.233,33%,57%,500,2017 Spring
COMM 370,RAUSCHER E,3.014,23%,56%,500,2017 Spring
COMM 375,JIANG S,3.321,43%,46%,501,2017 Spring
COMM 375,DUNAWAY J,3.097,29%,51%,502,2017 Spring
COMM 407,RAMASUBRAMANIAN S,3.062,38%,38%,900,2017 Spring
COMM 411,ASCHENBECK S,3.888,89%,11%,900,2017 Spring
COMM 415,GOIDEL R,3.285,43%,43%,901,2017 Spring
COMM 415,DUNAWAY J,3.500,54%,42%,902,2017 Spring
COMM 420,MILLER L,3.421,42%,58%,900,2017 Spring
COMM 428,DUBRIWNY T,3.823,82%,18%,900,2017 Spring
COMM 431,MAY M,4.000,100%,0%,550,2017 Spring
COMM 435,HEUMAN J,3.473,58%,32%,900,2017 Spring
COMM 437,HEUMAN J,3.086,30%,48%,901,2017 Spring
COMM 440,KLUVER A,3.157,26%,63%,900,2017 Spring
COMM 443,ALTENHOFEN B,3.750,75%,25%,900,2017 Spring
COMM 446,CONRAD C,3.315,32%,68%,900,2017 Spring
COMM 446,HOLLADAY S,4.000,100%,0%,970,2017 Spring
COMM 450,ALTENHOFEN B,3.130,26%,61%,900,2017 Spring
COMM 450,ALTENHOFEN B,2.818,18%,45%,901,2017 Spring
COMM 460,COOMBS W,3.478,52%,43%,901,2017 Spring
COMM 470,LUECK J,3.608,70%,22%,900,2017 Spring
COMM 470,RAUSCHER E,2.913,9%,74%,901,2017 Spring
COMM 471,STREET R,3.700,70%,30%,550,2017 Spring
COMM 480,HAVENS J,3.312,44%,44%,900,2017 Spring
COMM 485,STREET N,3.880,88%,12%,503,2017 Spring
COMM 485,STREET N,3.892,89%,11%,504,2017 Spring
COMM 485,CRICK N,3.833,83%,17%,551,2017 Spring
COMM 634,WALLIS C,3.888,89%,11%,600,2017 Spring
COMM 659,MERCIECA J,3.857,86%,14%,600,2017 Spring
COMM 662,BURKART P,3.500,50%,50%,600,2017 Spring
COMM 663,SUMPTER R,4.000,100%,0%,600,2017 Spring
COMM 689,WOLFE A,3.571,57%,43%,600,2017 Spring
COMM 689,LUECK J,3.714,86%,0%,601,2017 Spring
ECMT 461,SCHULMAN C,3.473,63%,21%,901,2017 Spring
ECMT 461,SCHULMAN C,3.150,35%,55%,902,2017 Spring
ECMT 461,SCHULMAN C,2.894,16%,68%,903,2017 Spring
ECMT 461,SCHULMAN C,3.000,26%,57%,904,2017 Spring
ECMT 461,SCHULMAN C,3.047,33%,48%,905,2017 Spring
ECMT 461,SCHULMAN C,3.142,43%,38%,906,2017 Spring
ECMT 463,AN Y,3.095,29%,62%,901,2017 Spring
ECMT 463,AN Y,3.000,27%,45%,902,2017 Spring
ECMT 463,AN Y,2.826,35%,22%,903,2017 Spring
ECMT 463,AN Y,2.700,20%,40%,904,2017 Spring
ECMT 463,AN Y,3.360,48%,40%,905,2017 Spring
ECMT 463,HWANG H,2.769,38%,23%,906,2017 Spring
ECMT 463,HWANG H,2.727,36%,23%,907,2017 Spring
ECMT 463,HWANG H,2.705,29%,24%,908,2017 Spring
ECMT 463,HWANG H,3.600,60%,40%,909,2017 Spring
ECMT 475,SEKHPOSYAN T,3.300,60%,25%,500,2017 Spring
ECMT 674,SEKHPOSYAN T,3.870,92%,5%,600,2017 Spring
ECMT 676,LINDO J,3.352,41%,53%,600,2017 Spring
ECMT 678,LI Q,3.833,83%,17%,600,2017 Spring
ECMT 680,LI Q,3.692,69%,31%,600,2017 Spring
ECON 202,BONDURANT S,3.118,44%,32%,501,2017 Spring
ECON 202,SABOURY P,3.174,43%,38%,502,2017 Spring
ECON 202,KARSAGI E,3.319,44%,44%,503,2017 Spring
ECON 202,MEER J,2.798,29%,37%,599,2017 Spring
ECON 203,PAKHOTINA N,2.867,35%,34%,501,2017 Spring
ECON 203,PAKHOTINA N,2.904,37%,27%,502,2017 Spring
ECON 203,EDWARDSON J,2.857,26%,42%,503,2017 Spring
ECON 203,EDWARDSON J,2.760,28%,37%,504,2017 Spring
ECON 311,EDWARDSON J,2.870,26%,41%,500,2017 Spring
ECON 312,RETTENMAIER A,2.425,12%,35%,500,2017 Spring
ECON 318,URETA M,2.804,13%,54%,500,2017 Spring
ECON 323,ANDERSON R,2.496,19%,34%,501,2017 Spring
ECON 323,VELEZ R,2.674,19%,43%,502,2017 Spring
ECON 323,VELEZ R,2.668,18%,45%,503,2017 Spring
ECON 330,NAUFAL G,2.907,25%,45%,501,2017 Spring
ECON 330,PAKHOTINA N,2.802,22%,45%,502,2017 Spring
ECON 330,PAKHOTINA N,2.647,24%,39%,503,2017 Spring
ECON 410,ZHANG Y,3.220,42%,38%,501,2017 Spring
ECON 410,JIANG S,3.720,74%,24%,502,2017 Spring
ECON 410,ZHANG Y,2.300,10%,30%,901,2017 Spring
ECON 410,ZHANG Y,3.000,25%,50%,902,2017 Spring
ECON 412,MECKEL K,3.102,43%,31%,501,2017 Spring
ECON 412,MECKEL K,2.813,16%,51%,502,2017 Spring
ECON 414,MANESS R,2.687,17%,42%,500,2017 Spring
ECON 418,URETA M,2.423,17%,31%,500,2017 Spring
ECON 420,KRASTEVA S,2.683,20%,43%,500,2017 Spring
ECON 440,CASTILLO M,2.697,33%,30%,501,2017 Spring
ECON 440,PETRIE R,2.733,27%,50%,502,2017 Spring
ECON 445,HWANG H,2.872,38%,22%,500,2017 Spring
ECON 452,GLASS A,3.364,51%,36%,500,2017 Spring
ECON 459,FRAGIADAKIS D,3.136,36%,42%,501,2017 Spring
ECON 459,STEPHENSON D,3.612,65%,31%,502,2017 Spring
ECON 465,MEER J,3.708,79%,12%,500,2017 Spring
ECON 465,SAVING T,3.111,44%,33%,900,2017 Spring
ECON 470,LINDO J,3.107,32%,50%,500,2017 Spring
ECON 485,GRONBERG T,3.764,82%,12%,611,2017 Spring
ECON 604,BARR A,3.818,82%,18%,600,2017 Spring
ECON 611,BENTO P,3.402,61%,26%,600,2017 Spring
ECON 617,GLASS A,3.400,50%,45%,600,2017 Spring
ECON 630,KRASTEVA S,3.310,38%,55%,600,2017 Spring
ECON 646,JANSEN D,3.363,36%,64%,600,2017 Spring
ECON 650,LUCO ECHEVERRIA F,3.466,53%,40%,600,2017 Spring
ECON 685,GAN L,4.000,100%,0%,678,2017 Spring
ECON 689,EDEN L,3.777,78%,22%,601,2017 Spring
ECON 689,PETRIE R,4.000,100%,0%,603,2017 Spring
ENGL 104,ADANU E,3.520,52%,48%,501,2017 Spring
ENGL 104,ARNOLD L,3.360,48%,44%,502,2017 Spring
ENGL 104,BAE K,3.521,65%,26%,503,2017 Spring
ENGL 104,BAE K,3.000,40%,36%,504,2017 Spring
ENGL 104,BARTZ E,3.833,83%,17%,505,2017 Spring
ENGL 104,BARTZ E,3.869,91%,4%,506,2017 Spring
ENGL 104,KIM B,3.760,76%,24%,507,2017 Spring
ENGL 104,KIM B,3.520,76%,12%,508,2017 Spring
ENGL 104,BUSTAMANTE C,3.720,72%,28%,509,2017 Spring
ENGL 104,BUSTAMANTE C,3.695,70%,30%,510,2017 Spring
ENGL 104,EMBREE D,3.047,33%,48%,511,2017 Spring
ENGL 104,EMBREE D,2.782,26%,39%,512,2017 Spring
ENGL 104,ESTRADA-CARPENTER A,3.130,30%,61%,513,2017 Spring
ENGL 104,KIM H,3.791,88%,4%,516,2017 Spring
ENGL 104,KIM S,3.608,61%,39%,517,2017 Spring
ENGL 104,KIM S,3.545,68%,27%,518,2017 Spring
ENGL 104,LEE S,3.150,40%,50%,519,2017 Spring
ENGL 104,LEE S,3.291,54%,29%,520,2017 Spring
ENGL 104,SHAKE N,3.086,35%,48%,521,2017 Spring
ENGL 104,THIELMAN F,2.956,35%,43%,522,2017 Spring
ENGL 104,THIELMAN F,2.875,29%,50%,523,2017 Spring
ENGL 104,CATES R,3.600,64%,32%,525,2017 Spring
ENGL 104,BLACKWELL C,3.208,42%,46%,526,2017 Spring
ENGL 104,NAIR D,3.125,29%,62%,527,2017 Spring
ENGL 104,NAIR D,3.083,29%,54%,528,2017 Spring
ENGL 104,NAIR D,3.227,32%,59%,529,2017 Spring
ENGL 104,ROZIER J,3.375,54%,29%,530,2017 Spring
ENGL 104,ROZIER J,3.560,60%,36%,531,2017 Spring
ENGL 104,ROZIER J,3.291,50%,38%,532,2017 Spring
ENGL 104,ROZIER J,3.291,33%,62%,533,2017 Spring
ENGL 104,FRANCIS J,3.600,60%,40%,534,2017 Spring
ENGL 104,FRANCIS J,3.840,84%,16%,535,2017 Spring
ENGL 104,FRANCIS J,3.640,80%,12%,536,2017 Spring
ENGL 104,FRANCIS J,3.791,79%,21%,537,2017 Spring
ENGL 104,TRNINIC M,3.166,42%,38%,538,2017 Spring
ENGL 104,TRNINIC M,3.565,61%,35%,539,2017 Spring
ENGL 104,TRNINIC M,3.434,52%,39%,540,2017 Spring
ENGL 104,TRNINIC M,3.583,67%,25%,541,2017 Spring
ENGL 104,CARLY-MILES C,3.880,92%,4%,542,2017 Spring
ENGL 104,CARLY-MILES C,3.880,92%,4%,543,2017 Spring
ENGL 104,PATTISON K,3.560,56%,44%,544,2017 Spring
ENGL 104,PATTISON K,3.391,52%,43%,545,2017 Spring
ENGL 104,BLACKWELL C,2.791,29%,46%,546,2017 Spring
ENGL 202,EGENOLF S,2.615,19%,46%,500,2017 Spring
ENGL 203,AHN H,3.636,73%,18%,501,2017 Spring
ENGL 203,AHN H,3.708,79%,17%,502,2017 Spring
ENGL 203,AHN S,4.000,100%,0%,503,2017 Spring
ENGL 203,AHN S,4.000,100%,0%,504,2017 Spring
ENGL 203,NEIGHBORS R,3.217,43%,39%,505,2017 Spring
ENGL 203,PFUNTNER D,3.416,67%,17%,506,2017 Spring
ENGL 203,CLOUGH K,3.043,35%,52%,507,2017 Spring
ENGL 203,HAGSTROM-SCHMIDT N,2.900,50%,25%,508,2017 Spring
ENGL 203,HAGSTROM-SCHMIDT N,2.956,43%,35%,509,2017 Spring
ENGL 203,KIM S,3.428,57%,29%,510,2017 Spring
ENGL 203,LEPIANKA N,3.761,76%,24%,511,2017 Spring
ENGL 203,TORABI K,3.523,71%,19%,512,2017 Spring
ENGL 203,SNIDER J,3.761,90%,5%,513,2017 Spring
ENGL 203,JUNG Y,2.750,25%,50%,514,2017 Spring
ENGL 203,JUNG Y,3.173,30%,57%,515,2017 Spring
ENGL 203,COOPER R,3.157,42%,37%,516,2017 Spring
ENGL 203,COOPER R,3.250,50%,33%,517,2017 Spring
ENGL 203,WILTON D,3.434,43%,57%,518,2017 Spring
ENGL 203,SCALA J,3.421,58%,32%,519,2017 Spring
ENGL 203,SCALA J,3.875,88%,12%,520,2017 Spring
ENGL 203,SCALA J,3.640,76%,16%,521,2017 Spring
ENGL 203,SCALA J,3.333,71%,12%,522,2017 Spring
ENGL 203,PETERSON N,3.416,62%,29%,523,2017 Spring
ENGL 203,YI H,3.695,74%,22%,524,2017 Spring
ENGL 203,YI H,3.500,62%,33%,525,2017 Spring
ENGL 203,PFUNTNER D,3.333,62%,21%,526,2017 Spring
ENGL 203,WOLLOCK J,3.791,83%,12%,527,2017 Spring
ENGL 203,NEIGHBORS R,3.652,74%,17%,528,2017 Spring
ENGL 204,TUHKANEN M,3.277,56%,22%,500,2017 Spring
ENGL 209,KENDALL S,3.600,60%,40%,500,2017 Spring
ENGL 210,NAIR D,3.600,60%,40%,200,2017 Spring
ENGL 210,WILSON C,3.029,18%,68%,502,2017 Spring
ENGL 210,WILSON C,3.181,36%,45%,503,2017 Spring
ENGL 210,WILSON C,2.885,11%,66%,504,2017 Spring
ENGL 210,ALEXANDER G,3.782,83%,13%,505,2017 Spring
ENGL 210,FILBECK M,3.880,88%,12%,506,2017 Spring
ENGL 210,HENEKS G,3.428,54%,39%,507,2017 Spring
ENGL 210,LIEBE L,3.700,77%,17%,508,2017 Spring
ENGL 210,PFANNKOCH T,3.333,53%,33%,509,2017 Spring
ENGL 210,SANDLIN L,3.642,75%,18%,510,2017 Spring
ENGL 210,SCHUTZ S,3.880,88%,12%,511,2017 Spring
ENGL 210,STOVER D,3.800,80%,20%,513,2017 Spring
ENGL 210,PFUNTNER D,3.500,65%,23%,579,2017 Spring
ENGL 210,PFUNTNER D,3.560,60%,36%,580,2017 Spring
ENGL 210,DUPLESSIS N,2.931,21%,55%,581,2017 Spring
ENGL 210,DUPLESSIS N,2.800,23%,43%,582,2017 Spring
ENGL 210,PATTISON K,3.482,55%,38%,583,2017 Spring
ENGL 210,PATTISON K,3.379,68%,21%,584,2017 Spring
ENGL 210,CARLY-MILES C,3.620,79%,10%,585,2017 Spring
ENGL 210,CARLY-MILES C,3.733,83%,13%,586,2017 Spring
ENGL 210,WILTON D,3.551,66%,24%,587,2017 Spring
ENGL 210,WILTON D,3.551,62%,31%,588,2017 Spring
ENGL 210,LAMEBORSHI E,3.833,83%,17%,589,2017 Spring
ENGL 210,LAMEBORSHI E,3.551,69%,24%,590,2017 Spring
ENGL 210,BLACKWELL C,3.269,38%,50%,591,2017 Spring
ENGL 210,BLACKWELL C,3.115,38%,42%,592,2017 Spring
ENGL 210,WILTON D,3.714,82%,14%,593,2017 Spring
ENGL 210,DICAGLIO S,3.777,89%,7%,594,2017 Spring
ENGL 210,DICAGLIO S,3.500,60%,37%,595,2017 Spring
ENGL 210,DICAGLIO S,3.896,90%,10%,596,2017 Spring
ENGL 210,DICAGLIO S,3.535,57%,39%,597,2017 Spring
ENGL 210,DICAGLIO S,3.724,72%,28%,598,2017 Spring
ENGL 210,DICAGLIO S,3.766,87%,10%,599,2017 Spring
ENGL 212,DICKSON D,2.783,28%,42%,500,2017 Spring
ENGL 212,GREENWALD M,3.642,71%,21%,501,2017 Spring
ENGL 219,STABILE S,3.323,50%,32%,500,2017 Spring
ENGL 219,KALLENDORF C,3.743,79%,18%,501,2017 Spring
ENGL 221,BHATTACHARYA N,3.592,63%,33%,500,2017 Spring
ENGL 222,ROSENTHAL A,3.800,80%,20%,200,2017 Spring
ENGL 222,ROSENTHAL A,3.490,58%,33%,501,2017 Spring
ENGL 227,HODGSON L,2.853,32%,41%,500,2017 Spring
ENGL 228,EARHART A,2.941,21%,60%,599,2017 Spring
