course,prof,gpa,% of A,% of B,section_,semester
LMAS 201,HINOJOSA F,4.000,100%,0%,500,2019 Fall
RELS 200,HAVENS J,2.405,11%,54%,500,2019 Fall
RELS 202,BARE D,2.852,32%,38%,500,2019 Fall
RELS 222,BARE D,2.950,25%,45%,500,2019 Fall
RELS 251,MATHENY R,3.333,44%,44%,500,2019 Fall
RELS 257,HAVENS J,2.840,20%,54%,500,2019 Fall
RELS 257,HAVENS J,2.444,11%,44%,501,2019 Fall
RELS 312,DOX D,3.304,43%,43%,900,2019 Fall
RELS 326,MESTROVIC S,4.000,100%,0%,501,2019 Fall
RELS 340,GREEN T,2.600,0%,60%,500,2019 Fall
RELS 360,PERRY N,3.285,43%,43%,500,2019 Fall
RELS 471,KALLENDORF H,3.000,33%,33%,500,2019 Fall
WGST 200,WOLF J,2.329,9%,27%,501,2019 Fall
WGST 207,OCHOA M,3.166,50%,28%,501,2019 Fall
WGST 207,LAKKIMSETTI C,2.800,23%,40%,502,2019 Fall
WGST 207,SUZUKI K,2.916,42%,17%,503,2019 Fall
WGST 210,EDENS P,3.600,67%,27%,501,2019 Fall
WGST 210,EDENS P,3.600,60%,40%,502,2019 Fall
WGST 300,EDENS P,2.368,11%,32%,501,2019 Fall
WGST 300,CARTER-SOWELL A,2.722,11%,50%,502,2019 Fall
WGST 303,CARTER-SOWELL A,2.400,0%,60%,500,2019 Fall
WGST 316,LAKKIMSETTI C,3.375,62%,12%,501,2019 Fall
WGST 333,TUHKANEN M,1.600,0%,20%,501,2019 Fall
WGST 334,FEHR S,3.333,33%,67%,501,2019 Fall
WGST 374,AHN H,4.000,100%,0%,500,2019 Fall
WGST 407,TARVIN D,4.000,100%,0%,900,2019 Fall
WGST 407,HENSON B,2.400,20%,40%,901,2019 Fall
WGST 430,SCHWARTZ M,3.000,0%,100%,501,2019 Fall
WGST 481,WOLF J,2.857,21%,43%,902,2019 Fall
COMM 101,STREET N,3.615,77%,15%,200,2019 Fall
COMM 101,STREET N,4.000,100%,0%,201,2019 Fall
COMM 101,STREET N,3.538,54%,46%,202,2019 Fall
COMM 101,STREET N,3.923,92%,8%,203,2019 Fall
COMM 101,STREET N,3.307,54%,23%,502,2019 Fall
COMM 101,STREET N,3.666,73%,20%,504,2019 Fall
COMM 101,STREET N,3.866,87%,13%,505,2019 Fall
COMM 101,STREET N,3.461,69%,15%,507,2019 Fall
COMM 101,STREET N,3.142,36%,43%,508,2019 Fall
COMM 101,STREET N,3.538,62%,31%,509,2019 Fall
COMM 203,TARVIN D,3.947,95%,5%,200,2019 Fall
COMM 203,ROWE S,3.250,42%,46%,501,2019 Fall
COMM 203,ROWE S,3.333,58%,25%,502,2019 Fall
COMM 203,ROWE S,3.000,20%,60%,503,2019 Fall
COMM 203,ROWE S,3.130,30%,52%,504,2019 Fall
COMM 203,ROWE S,3.090,32%,45%,505,2019 Fall
COMM 203,ROWE S,3.173,26%,65%,506,2019 Fall
COMM 203,ROWE S,3.173,30%,57%,507,2019 Fall
COMM 203,ROWE S,3.000,30%,40%,508,2019 Fall
COMM 203,ROWE S,3.400,44%,52%,509,2019 Fall
COMM 203,ROWE S,3.217,30%,65%,510,2019 Fall
COMM 203,ROWE S,2.869,17%,61%,511,2019 Fall
COMM 203,ROWE S,3.043,35%,35%,512,2019 Fall
COMM 203,HEATLY K,2.739,22%,48%,513,2019 Fall
COMM 203,MUNSON D,3.458,58%,38%,514,2019 Fall
COMM 203,HEATLY K,3.240,28%,68%,515,2019 Fall
COMM 203,HEATLY K,3.100,25%,60%,517,2019 Fall
COMM 203,HEATLY K,3.150,35%,50%,518,2019 Fall
COMM 203,ROLD M,3.125,33%,54%,519,2019 Fall
COMM 203,ASCHENBECK S,2.956,22%,52%,520,2019 Fall
COMM 203,PARISH N,3.260,39%,48%,521,2019 Fall
COMM 203,ROLD M,3.600,64%,32%,522,2019 Fall
COMM 203,LOPEZ J,3.800,92%,4%,523,2019 Fall
COMM 203,WILLIAMS C,3.320,44%,44%,524,2019 Fall
COMM 203,BRADLEY N,3.833,83%,17%,525,2019 Fall
COMM 203,SHELDON Z,3.416,54%,33%,527,2019 Fall
COMM 203,ASCHENBECK S,2.920,28%,48%,528,2019 Fall
COMM 203,MILLER L,2.727,14%,59%,529,2019 Fall
COMM 203,LANDMARK S,2.869,22%,57%,530,2019 Fall
COMM 203,ITO M,2.954,32%,50%,532,2019 Fall
COMM 203,ITO M,3.368,42%,53%,533,2019 Fall
COMM 203,ITO M,2.791,29%,46%,534,2019 Fall
COMM 205,SONG X,3.500,64%,27%,501,2019 Fall
COMM 205,COLGLAZIER K,3.208,38%,50%,502,2019 Fall
COMM 205,COLGLAZIER K,3.565,65%,26%,503,2019 Fall
COMM 205,GUAJARDO J,3.750,75%,25%,504,2019 Fall
COMM 210,SHELDON Z,3.666,73%,20%,501,2019 Fall
COMM 210,GALAL A,3.866,87%,13%,502,2019 Fall
COMM 210,WU Q,3.633,70%,23%,503,2019 Fall
COMM 210,ITO M,3.259,33%,59%,504,2019 Fall
COMM 210,EVERETT B,3.966,97%,3%,505,2019 Fall
COMM 215,YORK F,3.480,48%,52%,501,2019 Fall
COMM 215,NADKARNI A,3.954,95%,5%,502,2019 Fall
COMM 230,SONG X,3.960,96%,4%,500,2019 Fall
COMM 230,GUAJARDO J,4.000,100%,0%,501,2019 Fall
COMM 230,GUAJARDO J,4.000,100%,0%,502,2019 Fall
COMM 230,LOPEZ J,3.960,96%,4%,503,2019 Fall
COMM 230,LOPEZ J,4.000,100%,0%,504,2019 Fall
COMM 230,SONG X,3.640,84%,4%,505,2019 Fall
COMM 230,SONG X,3.958,96%,4%,506,2019 Fall
COMM 240,CHAMPINE T,3.380,52%,33%,501,2019 Fall
COMM 243,BRADLEY N,3.826,83%,17%,501,2019 Fall
COMM 243,MUNSON D,3.791,79%,21%,502,2019 Fall
COMM 243,MUNSON D,3.791,79%,21%,503,2019 Fall
COMM 243,BRADLEY N,3.782,83%,13%,504,2019 Fall
COMM 250,LOPEZ J,4.000,100%,0%,500,2019 Fall
COMM 250,GUAJARDO J,4.000,100%,0%,501,2019 Fall
COMM 257,HAVENS J,2.710,16%,50%,500,2019 Fall
COMM 257,HAVENS J,2.720,20%,40%,501,2019 Fall
COMM 260,PARISH N,3.673,81%,12%,500,2019 Fall
COMM 260,ASCHENBECK S,3.365,48%,41%,501,2019 Fall
COMM 275,RAMIREZ A,3.661,68%,31%,500,2019 Fall
COMM 291,STREET N,3.700,81%,12%,500,2019 Fall
COMM 301,CRICK N,3.800,80%,20%,200,2019 Fall
COMM 301,TARVIN D,4.000,100%,0%,201,2019 Fall
COMM 301,CRICK N,2.945,28%,43%,500,2019 Fall
COMM 305,STREET R,3.950,95%,5%,200,2019 Fall
COMM 305,STREET R,2.983,29%,45%,500,2019 Fall
COMM 307,BRAMAN S,2.750,38%,25%,200,2019 Fall
COMM 307,BRAMAN S,2.820,15%,57%,500,2019 Fall
COMM 308,BLANTON H,3.684,68%,32%,200,2019 Fall
COMM 308,WESNER K,2.988,26%,49%,500,2019 Fall
COMM 308,WESNER K,3.000,26%,49%,501,2019 Fall
COMM 308,ZHAO Y,3.250,50%,35%,502,2019 Fall
COMM 315,HOLLADAY S,4.000,100%,0%,200,2019 Fall
COMM 315,HOLLADAY S,3.080,32%,47%,500,2019 Fall
COMM 320,CONRAD C,3.812,81%,19%,200,2019 Fall
COMM 320,WOLFE A,3.300,48%,37%,502,2019 Fall
COMM 322,WESNER K,3.769,77%,23%,500,2019 Fall
COMM 323,COOMBS W,3.933,93%,7%,200,2019 Fall
COMM 323,COOMBS W,3.345,56%,29%,500,2019 Fall
COMM 324,ROWE S,3.019,31%,43%,500,2019 Fall
COMM 325,MUNSON D,3.180,34%,51%,500,2019 Fall
COMM 330,BAJAN A,2.857,29%,31%,500,2019 Fall
COMM 330,BURKART P,2.409,9%,36%,501,2019 Fall
COMM 330,WALLIS C,2.764,15%,50%,503,2019 Fall
COMM 335,TARVIN D,4.000,100%,0%,200,2019 Fall
COMM 335,TARVIN D,3.040,33%,41%,500,2019 Fall
COMM 338,ANDERSON C,3.142,50%,21%,500,2019 Fall
COMM 340,DORSEY L,3.149,40%,43%,500,2019 Fall
COMM 350,ROLD M,2.934,23%,49%,500,2019 Fall
COMM 354,BRAMAN S,2.166,11%,28%,500,2019 Fall
COMM 360,SUMPTER R,3.055,28%,50%,500,2019 Fall
COMM 365,LA-PASTINA A,3.500,56%,38%,500,2019 Fall
COMM 370,STREET N,3.696,76%,18%,500,2019 Fall
COMM 375,MILLER L,3.833,83%,17%,200,2019 Fall
COMM 375,MILLER L,2.861,19%,50%,500,2019 Fall
COMM 407,TARVIN D,3.789,84%,11%,900,2019 Fall
COMM 407,HENSON B,3.176,47%,35%,901,2019 Fall
COMM 410,BURKART P,2.666,17%,46%,900,2019 Fall
COMM 411,ASCHENBECK S,3.750,81%,12%,900,2019 Fall
COMM 415,DUNAWAY J,3.681,68%,32%,901,2019 Fall
COMM 420,MILLER L,3.315,37%,58%,900,2019 Fall
COMM 425,POIROT K,3.733,80%,13%,900,2019 Fall
COMM 431,CONRAD C,3.833,83%,17%,900,2019 Fall
COMM 431,CONRAD C,4.000,100%,0%,970,2019 Fall
COMM 437,MILLER L,3.041,29%,46%,900,2019 Fall
COMM 438,MERCIECA J,3.608,70%,26%,900,2019 Fall
COMM 440,MERCIECA J,3.541,62%,33%,900,2019 Fall
COMM 443,ROWE S,3.652,65%,35%,900,2019 Fall
COMM 446,HOLLADAY S,3.666,67%,33%,901,2019 Fall
COMM 446,HOLLADAY S,4.000,100%,0%,970,2019 Fall
COMM 450,ROLD M,3.208,42%,38%,900,2019 Fall
COMM 458,LA-PASTINA A,4.000,100%,0%,901,2019 Fall
COMM 460,WALLIS C,3.928,93%,7%,901,2019 Fall
COMM 470,TANG L,3.782,78%,22%,901,2019 Fall
COMM 476,PARISH N,3.250,50%,35%,900,2019 Fall
COMM 480,HAVENS J,2.764,18%,59%,901,2019 Fall
COMM 485,BARGE J,3.333,83%,0%,500,2019 Fall
COMM 485,STREET N,3.707,81%,12%,504,2019 Fall
COMM 485,STREET N,3.855,90%,5%,506,2019 Fall
COMM 489,GOIDEL R,3.100,30%,50%,500,2019 Fall
COMM 610,BLANTON H,4.000,100%,0%,600,2019 Fall
COMM 615,MEANS COLEMAN R,3.900,90%,10%,601,2019 Fall
COMM 638,COOMBS W,3.777,78%,22%,600,2019 Fall
COMM 655,CRICK N,3.857,86%,14%,600,2019 Fall
COMM 662,DUNAWAY J,3.727,73%,27%,600,2019 Fall
COMM 670,TANG L,4.000,100%,0%,600,2019 Fall
COMM 689,WOLFE A,3.928,93%,7%,600,2019 Fall
JOUR 102,BURTON T,3.825,84%,15%,501,2019 Fall
JOUR 102,BURTON T,4.000,100%,0%,502,2019 Fall
JOUR 200,BURTON T,3.846,85%,15%,501,2019 Fall
JOUR 200,RICE D,3.200,47%,27%,502,2019 Fall
JOUR 203,GAMMON A,3.500,58%,33%,901,2019 Fall
JOUR 203,GAMMON A,3.727,73%,27%,902,2019 Fall
JOUR 250,LOPEZ J,4.000,100%,0%,500,2019 Fall
JOUR 285,JACKSON T,4.000,100%,0%,500,2019 Fall
JOUR 301,BRAMAN S,3.000,30%,40%,500,2019 Fall
JOUR 304,BURTON T,3.333,44%,44%,500,2019 Fall
JOUR 365,LA-PASTINA A,2.600,20%,60%,500,2019 Fall
JOUR 489,RICE D,3.222,44%,33%,500,2019 Fall
JOUR 490,RICE D,3.666,73%,20%,900,2019 Fall
ECMT 461,SCHULMAN C,3.055,44%,39%,901,2019 Fall
ECMT 461,SCHULMAN C,3.400,50%,40%,902,2019 Fall
ECMT 461,SCHULMAN C,3.208,33%,54%,903,2019 Fall
ECMT 461,SCHULMAN C,3.210,37%,47%,904,2019 Fall
ECMT 461,SCHULMAN C,3.125,42%,38%,905,2019 Fall
ECMT 461,SCHULMAN C,2.909,18%,55%,906,2019 Fall
ECMT 461,SCHULMAN C,3.291,58%,29%,907,2019 Fall
ECMT 461,SCHULMAN C,3.200,35%,50%,908,2019 Fall
ECMT 463,NAUFAL G,2.958,25%,46%,901,2019 Fall
ECMT 463,NAUFAL G,3.083,25%,67%,902,2019 Fall
ECMT 463,NAUFAL G,3.000,28%,48%,903,2019 Fall
ECMT 463,NAUFAL G,3.375,46%,46%,904,2019 Fall
ECMT 463,FANG Z,2.920,32%,36%,905,2019 Fall
ECMT 463,FANG Z,3.190,38%,43%,906,2019 Fall
ECMT 463,FANG Z,2.954,32%,36%,907,2019 Fall
ECMT 463,FANG Z,2.625,19%,44%,908,2019 Fall
ECMT 660,TIAN G,3.500,57%,36%,600,2019 Fall
ECMT 670,FANG Z,3.428,46%,51%,600,2019 Fall
ECMT 673,SCHULMAN C,3.936,94%,6%,600,2019 Fall
ECMT 675,AN Y,3.085,40%,40%,600,2019 Fall
ECMT 677,AN Y,3.444,67%,22%,600,2019 Fall
ECON 202,EDWARDSON J,3.500,54%,42%,200,2019 Fall
ECON 202,WIGGINS S,2.841,30%,36%,599,2019 Fall
ECON 203,PAKHOTINA N,2.983,35%,36%,501,2019 Fall
ECON 203,PAKHOTINA N,2.618,24%,36%,502,2019 Fall
ECON 311,EDWARDSON J,2.687,18%,41%,500,2019 Fall
ECON 311,EDWARDSON J,2.629,18%,39%,501,2019 Fall
ECON 315,HOEKSTRA M,2.690,24%,36%,501,2019 Fall
ECON 315,HOEKSTRA M,2.341,22%,27%,502,2019 Fall
ECON 318,URETA M,2.714,14%,43%,500,2019 Fall
ECON 323,GUO H,2.912,31%,38%,501,2019 Fall
ECON 323,VELEZ R,2.833,30%,36%,502,2019 Fall
ECON 323,VELEZ R,3.051,37%,38%,503,2019 Fall
ECON 330,VARGHESE A,2.842,18%,53%,501,2019 Fall
ECON 330,VARGHESE A,2.881,24%,42%,502,2019 Fall
ECON 410,JO Y,3.109,34%,46%,500,2019 Fall
ECON 410,ZUBAIRY S,2.773,28%,36%,501,2019 Fall
ECON 412,LIU L,2.839,32%,30%,500,2019 Fall
ECON 414,MANESS R,2.903,35%,29%,500,2019 Fall
ECON 418,URETA M,2.454,12%,39%,500,2019 Fall
ECON 420,KRASTEVA S,2.825,24%,44%,500,2019 Fall
ECON 425,WIGGINS S,3.100,32%,45%,500,2019 Fall
ECON 426,LUCO ECHEVERRIA F,2.785,29%,36%,500,2019 Fall
ECON 433,PULLER S,2.682,27%,34%,500,2019 Fall
ECON 445,JANSEN D,3.500,69%,19%,500,2019 Fall
ECON 452,GLASS A,3.340,50%,36%,500,2019 Fall
ECON 459,BROWN A,2.790,32%,34%,501,2019 Fall
ECON 460,TIAN G,3.047,43%,19%,500,2019 Fall
ECON 465,PAKHOTINA N,3.150,40%,40%,900,2019 Fall
ECON 470,LINDO J,2.863,23%,50%,500,2019 Fall
ECON 485,GRONBERG T,3.398,65%,20%,501,2019 Fall
ECON 489,DOLEAC J,3.666,72%,22%,500,2019 Fall
ECON 491,GRONBERG T,4.000,100%,0%,502,2019 Fall
ECON 603,MEER J,3.555,56%,44%,600,2019 Fall
ECON 607,YU H,3.464,69%,18%,601,2019 Fall
ECON 612,VARGHESE A,3.517,55%,41%,600,2019 Fall
ECON 618,BROWN A,3.435,49%,46%,600,2019 Fall
ECON 629,VELEZ R,3.000,18%,63%,600,2019 Fall
ECON 631,TIAN G,3.800,80%,20%,600,2019 Fall
ECON 633,PULLER S,3.740,74%,26%,600,2019 Fall
ECON 636,ZHANG Y,3.250,46%,33%,600,2019 Fall
ECON 649,PULLER S,3.583,58%,42%,600,2019 Fall
ECON 655,ECKEL C,4.000,100%,0%,600,2019 Fall
ECON 675,GAN L,3.666,67%,33%,601,2019 Fall
ECON 680,JANSEN D,3.881,89%,9%,600,2019 Fall
ENGL 104,COOPER R,3.285,48%,38%,501,2019 Fall
ENGL 104,COOPER R,3.045,55%,18%,502,2019 Fall
ENGL 104,COOPER R,3.363,55%,27%,503,2019 Fall
ENGL 104,FRANCIS J,2.818,36%,36%,505,2019 Fall
ENGL 104,LEMIRE S,3.416,46%,50%,506,2019 Fall
ENGL 104,FRANCIS J,3.315,42%,47%,507,2019 Fall
ENGL 104,FRANCIS J,3.285,48%,38%,508,2019 Fall
ENGL 104,MCCOUL M,3.315,58%,26%,509,2019 Fall
ENGL 104,MCCOUL M,3.157,32%,53%,510,2019 Fall
ENGL 104,MCCOUL M,3.285,38%,52%,511,2019 Fall
ENGL 104,PANTUSO T,2.761,19%,48%,512,2019 Fall
ENGL 104,PANTUSO T,2.904,19%,62%,513,2019 Fall
ENGL 104,PANTUSO T,3.000,35%,41%,516,2019 Fall
ENGL 104,ROZIER J,3.428,62%,29%,518,2019 Fall
ENGL 104,ROZIER J,3.666,73%,20%,520,2019 Fall
ENGL 104,ROZIER J,3.590,68%,27%,521,2019 Fall
ENGL 104,BRIBACH W,3.666,71%,24%,522,2019 Fall
ENGL 104,CHO J,3.142,52%,29%,523,2019 Fall
ENGL 104,CHOI J,3.590,77%,14%,524,2019 Fall
ENGL 104,GAMEZ Y,3.300,74%,11%,525,2019 Fall
ENGL 104,GOODSON R,3.476,62%,29%,526,2019 Fall
ENGL 104,LEE H,3.350,60%,20%,528,2019 Fall
ENGL 104,PARK M,3.681,82%,9%,529,2019 Fall
ENGL 104,RIGGINS Z,3.500,68%,23%,530,2019 Fall
ENGL 104,KIM J,3.636,77%,18%,531,2019 Fall
ENGL 104,YU H,3.631,74%,21%,532,2019 Fall
ENGL 104,SECREAST D,3.571,67%,24%,533,2019 Fall
ENGL 104,WINCHESTER F,3.772,77%,23%,534,2019 Fall
ENGL 104,SNYDER C,3.095,38%,48%,535,2019 Fall
ENGL 104,NANDI S,2.722,28%,39%,536,2019 Fall
ENGL 104,ROZIER J,2.600,0%,60%,820,2019 Fall
ENGL 104,NEIGHBORS R,2.809,43%,29%,M02,2019 Fall
ENGL 104,NEIGHBORS R,2.666,20%,53%,M03,2019 Fall
ENGL 203,TODD D,3.761,86%,10%,200,2019 Fall
ENGL 203,MOHAMMED U,3.714,86%,10%,501,2019 Fall
ENGL 203,MOHAMMED U,3.850,85%,15%,502,2019 Fall
ENGL 203,PETERSON N,3.181,41%,50%,503,2019 Fall
ENGL 203,TODD D,3.526,63%,26%,504,2019 Fall
ENGL 203,MCCOUL M,3.052,32%,47%,505,2019 Fall
ENGL 203,TODD D,3.636,68%,27%,506,2019 Fall
ENGL 203,BITGOOD N,3.714,81%,14%,508,2019 Fall
ENGL 203,CHUNG S,3.545,59%,36%,509,2019 Fall
ENGL 203,CHOI S,3.272,59%,27%,510,2019 Fall
ENGL 203,PLUMMER J,3.190,52%,29%,511,2019 Fall
ENGL 203,PRICE C,3.100,65%,10%,512,2019 Fall
ENGL 203,ROGERS J,3.954,95%,5%,513,2019 Fall
ENGL 203,YI U,3.190,38%,52%,514,2019 Fall
ENGL 203,YOO S,3.681,82%,14%,515,2019 Fall
ENGL 203,ZHANG Z,3.142,57%,24%,516,2019 Fall
ENGL 203,GONZENBACH S,3.727,77%,18%,517,2019 Fall
ENGL 203,FLOWERS S,3.761,86%,5%,518,2019 Fall
ENGL 209,KENDALL S,3.550,65%,25%,500,2019 Fall
ENGL 210,PETERSON N,4.000,100%,0%,200,2019 Fall
ENGL 210,COCHRUM A,3.047,14%,76%,501,2019 Fall
ENGL 210,COCHRUM A,3.227,27%,68%,503,2019 Fall
ENGL 210,COCHRUM A,3.136,14%,86%,505,2019 Fall
ENGL 210,NAIR D,3.428,67%,19%,506,2019 Fall
ENGL 210,PATTISON K,3.045,36%,45%,507,2019 Fall
ENGL 210,NAIR D,3.666,81%,14%,509,2019 Fall
ENGL 210,NAIR D,3.428,67%,24%,510,2019 Fall
ENGL 210,EVANS M,3.636,73%,23%,511,2019 Fall
ENGL 210,PATTISON K,3.250,50%,35%,512,2019 Fall
ENGL 210,HAGSTROM-SCHMIDT N,3.333,57%,33%,570,2019 Fall
ENGL 210,HAGSTROM-SCHMIDT N,3.105,47%,37%,571,2019 Fall
ENGL 210,CLOUGH K,2.954,41%,27%,572,2019 Fall
ENGL 210,MCKINNEY M,3.700,70%,30%,573,2019 Fall
ENGL 210,KIM H,3.045,50%,23%,574,2019 Fall
ENGL 210,ADANU E,3.650,70%,25%,575,2019 Fall
ENGL 210,CORTEZ J,3.681,77%,18%,576,2019 Fall
ENGL 210,PATTISON K,3.333,52%,33%,577,2019 Fall
ENGL 210,MCKINNEY M,3.473,63%,32%,578,2019 Fall
ENGL 210,MCKINNEY M,3.227,55%,32%,579,2019 Fall
ENGL 210,CARLY-MILES C,3.095,52%,24%,580,2019 Fall
ENGL 210,CARLY-MILES C,3.619,76%,14%,581,2019 Fall
ENGL 210,LEE S,3.578,74%,16%,582,2019 Fall
ENGL 210,SCHUTZ S,3.000,50%,27%,583,2019 Fall
ENGL 210,HAGSTROM-SCHMIDT N,3.045,41%,36%,590,2019 Fall
ENGL 210,HAGSTROM-SCHMIDT N,3.666,71%,24%,591,2019 Fall
ENGL 210,KIM H,3.590,73%,23%,592,2019 Fall
ENGL 210,PETERSON N,3.818,82%,18%,593,2019 Fall
ENGL 210,NAIR D,3.409,64%,23%,594,2019 Fall
ENGL 210,CARLY-MILES C,3.636,64%,36%,595,2019 Fall
ENGL 210,CARLY-MILES C,3.363,41%,55%,596,2019 Fall
ENGL 210,CARLY-MILES C,3.181,23%,73%,597,2019 Fall
ENGL 210,CARLY-MILES C,3.600,60%,40%,598,2019 Fall
ENGL 210,MCKINNEY M,3.863,86%,14%,599,2019 Fall
ENGL 210,NEIGHBORS R,3.461,46%,54%,M01,2019 Fall
ENGL 211,GARRITANO C,3.454,64%,18%,500,2019 Fall
ENGL 212,DICKSON D,2.882,34%,40%,500,2019 Fall
ENGL 219,KALLENDORF C,3.529,59%,35%,500,2019 Fall
ENGL 219,COLLINS M,3.206,38%,55%,501,2019 Fall
ENGL 221,DICKSON D,3.173,48%,30%,501,2019 Fall
ENGL 222,BHATTACHARYA N,3.794,87%,7%,500,2019 Fall
ENGL 227,DWORKIN I,3.428,57%,29%,501,2019 Fall
ENGL 228,EARHART A,2.699,7%,67%,599,2019 Fall
ENGL 231,WOLLOCK J,3.357,43%,50%,501,2019 Fall
ENGL 232,THIELMAN F,3.300,47%,40%,500,2019 Fall
ENGL 232,THIELMAN F,3.344,52%,31%,501,2019 Fall
ENGL 235,HARRIS J,3.583,67%,25%,501,2019 Fall
ENGL 235,WHITE L,3.437,56%,38%,502,2019 Fall
ENGL 235,WHITE L,3.529,59%,35%,503,2019 Fall
ENGL 235,FUENTES A,4.000,100%,0%,504,2019 Fall
ENGL 235,HARRIS J,3.692,77%,15%,505,2019 Fall
