course,prof,gpa,% of A,% of B,section_,semester
ENGL 360,MCCOUL M,3.111,48%,22%,200,2019 Summer
ENGL 374,AHN H,3.666,74%,19%,100,2019 Summer
SPAN 101,SAINZ J,3.666,67%,33%,101,2019 Summer
SPAN 101,GUTKE C,3.769,77%,23%,102,2019 Summer
SPAN 102,BERNAL RIOS L,3.375,58%,29%,201,2019 Summer
SPAN 102,JACOBO J,3.500,67%,25%,202,2019 Summer
SPAN 201,SERRANO-VINUELAS P,3.520,60%,32%,101,2019 Summer
SPAN 201,ARENIVAR A,3.857,93%,0%,102,2019 Summer
SPAN 202,DIAZ SARDINAS L,3.407,48%,44%,201,2019 Summer
SPAN 202,ROBLES GARCIA D,3.545,68%,27%,202,2019 Summer
SPAN 221,VILLALOBOS J,3.750,75%,25%,150,2019 Summer
SPAN 222,VILLALOBOS J,3.857,86%,14%,150,2019 Summer
SPAN 301,KING A,3.900,95%,0%,100,2019 Summer
SPAN 413,ESPINA E,4.000,100%,0%,150,2019 Summer
SPAN 460,ESPINA E,4.000,100%,0%,150,2019 Summer
HIST 102,HUDSON D,3.647,71%,24%,100,2019 Summer
HIST 105,BROOKS C,2.745,19%,44%,100,2019 Summer
HIST 106,BACH D,2.764,22%,47%,200,2019 Summer
HIST 226,ALONZO A,3.614,72%,18%,200,2019 Summer
HIST 307,BLANTON C,4.000,100%,0%,150,2019 Summer
HIST 322,BLANTON C,4.000,100%,0%,150,2019 Summer
HIST 336,COOPERSMITH J,3.800,80%,20%,150,2019 Summer
ARAB 201,AYARI S,3.833,83%,17%,350,2019 Summer
ARAB 202,AYARI S,3.833,83%,17%,350,2019 Summer
ARAB 321,AYARI S,4.000,100%,0%,350,2019 Summer
ARAB 323,AYARI S,3.952,95%,5%,350,2019 Summer
ARAB 485,AYARI S,4.000,100%,0%,350,2019 Summer
ARAB 485,AYARI S,4.000,100%,0%,351,2019 Summer
GERM 221,BRENNER D,3.857,86%,14%,150,2019 Summer
GERM 222,BRENNER D,3.875,88%,12%,150,2019 Summer
GERM 321,BRENNER D,4.000,100%,0%,150,2019 Summer
GERM 322,BRENNER D,4.000,100%,0%,150,2019 Summer
JAPN 201,WAUGH Y,4.000,100%,0%,350,2019 Summer
JAPN 202,ADAMS G,4.000,100%,0%,350,2019 Summer
JAPN 301,WAUGH Y,4.000,100%,0%,350,2019 Summer
JAPN 302,ADAMS G,3.636,64%,36%,350,2019 Summer
JAPN 325,ADAMS G,4.000,100%,0%,350,2019 Summer
JAPN 491,WAUGH Y,4.000,100%,0%,350,2019 Summer
RUSS 485,COOKE L,3.538,54%,46%,151,2019 Summer
RUSS 485,COOKE L,3.615,62%,38%,152,2019 Summer
MUSC 201,IMHOFF A,3.818,82%,18%,100,2019 Summer
MUSC 226,DEL CIAMPO M,3.633,70%,27%,100,2019 Summer
MUSC 324,DEL CIAMPO M,3.500,50%,50%,100,2019 Summer
PERF 289,REGAN M,3.900,90%,10%,150,2019 Summer
THAR 201,QUACKENBUSH AMMONS,3.764,79%,18%,200,2019 Summer
PHIL 111,BLACK C,3.692,69%,31%,200,2019 Summer
PHIL 111,CRIST A,3.500,71%,17%,201,2019 Summer
PHIL 240,CONTE S,3.090,55%,12%,101,2019 Summer
PHIL 240,OLIPHINT J,1.615,5%,23%,200,2019 Summer
PHIL 251,OGUNGBURE A,4.000,100%,0%,100,2019 Summer
POLS 206,SMITH J,2.990,31%,36%,100,2019 Summer
POLS 206,SMITH J,2.860,24%,43%,200,2019 Summer
POLS 207,SMITH J,3.487,57%,34%,100,2019 Summer
POLS 207,SMITH J,3.590,64%,31%,200,2019 Summer
POLS 306,ROBERTSON J,4.000,100%,0%,150,2019 Summer
POLS 306,ROBERTSON J,4.000,100%,0%,151,2019 Summer
POLS 306,URA J,4.000,100%,0%,152,2019 Summer
POLS 306,ROBERTSON J,4.000,100%,0%,250,2019 Summer
POLS 306,ROBERTSON J,4.000,100%,0%,251,2019 Summer
POLS 320,RICE M,3.142,33%,57%,200,2019 Summer
POLS 338,KAYA R,3.178,46%,32%,100,2019 Summer
POLS 412,KAYA R,2.962,37%,30%,100,2019 Summer
PSYC 107,BUSCH A,3.909,91%,9%,100,2019 Summer
PSYC 107,CARTER-SOWELL A,3.911,93%,4%,200,2019 Summer
PSYC 107,BUSCH A,3.303,48%,38%,704,2019 Summer
PSYC 301,TRAYLOR Z,2.916,42%,31%,700,2019 Summer
PSYC 301,HERNANDEZ CORTES A,3.428,57%,29%,901,2019 Summer
PSYC 302,PEREZ M,3.061,43%,38%,700,2019 Summer
PSYC 302,SAENZ G,3.500,50%,50%,901,2019 Summer
PSYC 306,SFERRA M,3.566,70%,23%,200,2019 Summer
PSYC 306,FIELDS S,4.000,100%,0%,250,2019 Summer
PSYC 307,DOWD S,3.588,59%,41%,100,2019 Summer
PSYC 307,DOWD S,3.566,62%,32%,700,2019 Summer
PSYC 315,DICKEY K,3.485,63%,23%,200,2019 Summer
PSYC 319,FIELDS S,4.000,100%,0%,250,2019 Summer
PSYC 320,SCHUMACHER J,3.250,39%,50%,100,2019 Summer
PSYC 340,GARCIA O,3.340,55%,30%,700,2019 Summer
PSYC 485,FIELDS S,4.000,100%,0%,250,2019 Summer
PSYC 613,SNYDER D,4.000,100%,0%,301,2019 Summer
PSYC 613,HEFFER R,3.833,83%,17%,302,2019 Summer
PSYC 614,HEFFER R,4.000,100%,0%,301,2019 Summer
SOCI 205,CONSTANTIN M,3.225,48%,32%,100,2019 Summer
SOCI 207,SMITH K,3.777,89%,0%,200,2019 Summer
SOCI 220,LINNEMAN J,2.666,25%,25%,100,2019 Summer
SOCI 230,DIETRICH K,2.950,30%,35%,900,2019 Summer
SOCI 304,GARCIA A,2.945,32%,41%,200,2019 Summer
SOCI 312,ZOU X,3.100,30%,50%,100,2019 Summer
SOCI 420,MILLER G,2.700,35%,25%,900,2019 Summer
SOCI 430,BERKOWITZ L,3.368,53%,42%,200,2019 Summer
SOCI 484,DIETRICH K,4.000,100%,0%,335,2019 Summer
SOCI 484,DIETRICH K,4.000,100%,0%,361,2019 Summer
