course,prof,gpa,% of A,% of B,section_,semester
RELS 360,WOLLOCK J,3.600,80%,0%,500,2017 Fall
RELS 392,BOENIG R,2.000,20%,0%,500,2017 Fall
WGST 200,POIROT K,3.214,57%,21%,501,2017 Fall
WGST 200,DUBRIWNY T,3.461,63%,23%,538,2017 Fall
WGST 200,ELLIS L,3.537,70%,19%,539,2017 Fall
WGST 207,MORRIS T,3.000,30%,40%,502,2017 Fall
WGST 207,MCNAMARA K,2.909,27%,36%,503,2017 Fall
WGST 300,EDENS P,2.416,17%,42%,501,2017 Fall
WGST 300,EDENS P,2.789,16%,58%,502,2017 Fall
WGST 303,CARTER-SOWELL A,3.166,33%,50%,500,2017 Fall
WGST 310,WOLF J,2.222,22%,22%,500,2017 Fall
WGST 330,LAKE J,2.625,25%,25%,500,2017 Fall
WGST 334,FEHR S,3.571,57%,43%,501,2017 Fall
WGST 374,WARREN N,1.600,0%,20%,502,2017 Fall
WGST 403,KENDALL S,3.600,80%,0%,500,2017 Fall
WGST 430,PAETZOLD R,3.300,30%,70%,500,2017 Fall
WGST 481,WOLF J,2.600,20%,20%,902,2017 Fall
WGST 645,HUMPHREY D,3.555,56%,44%,600,2017 Fall
COMM 101,STREET N,3.960,96%,4%,200,2017 Fall
COMM 101,STREET N,3.333,43%,48%,501,2017 Fall
COMM 101,STREET N,3.157,42%,37%,502,2017 Fall
COMM 101,STREET N,3.454,55%,36%,503,2017 Fall
COMM 101,STREET N,3.560,56%,44%,504,2017 Fall
COMM 101,STREET N,3.681,73%,23%,505,2017 Fall
COMM 101,STREET N,3.400,45%,50%,506,2017 Fall
COMM 203,MUNSON D,4.000,100%,0%,200,2017 Fall
COMM 203,COSTANTINI R,3.166,42%,42%,501,2017 Fall
COMM 203,COLGLAZIER K,2.800,28%,44%,502,2017 Fall
COMM 203,CHAMPINE T,2.913,13%,65%,503,2017 Fall
COMM 203,COSTANTINI R,3.050,30%,60%,504,2017 Fall
COMM 203,STREET N,3.240,32%,60%,505,2017 Fall
COMM 203,MEDHURST J,3.320,32%,68%,506,2017 Fall
COMM 203,SIEGFRIED K,3.166,38%,42%,507,2017 Fall
COMM 203,WINFIELD A,2.909,18%,64%,508,2017 Fall
COMM 203,WU Q,3.409,59%,32%,509,2017 Fall
COMM 203,EVERETT B,3.000,15%,70%,510,2017 Fall
COMM 203,CHABOKI DARZABI R,3.500,54%,42%,511,2017 Fall
COMM 203,NADKARNI A,3.130,48%,35%,512,2017 Fall
COMM 203,CHABOKI DARZABI R,3.458,58%,29%,513,2017 Fall
COMM 203,GALAL A,3.157,26%,63%,514,2017 Fall
COMM 203,ADAMS T,3.391,57%,30%,515,2017 Fall
COMM 203,ROWE S,3.250,50%,33%,516,2017 Fall
COMM 203,PARISH N,3.500,55%,41%,517,2017 Fall
COMM 203,ROWE S,3.000,19%,67%,518,2017 Fall
COMM 203,SIEGFRIED K,3.166,33%,54%,519,2017 Fall
COMM 203,PARISH N,3.521,57%,39%,520,2017 Fall
COMM 203,WHITTEN R,3.160,36%,44%,521,2017 Fall
COMM 203,ADAMS T,3.400,52%,40%,522,2017 Fall
COMM 203,ZHAO Y,3.480,48%,52%,523,2017 Fall
COMM 203,PARISH N,3.541,54%,46%,524,2017 Fall
COMM 203,BAJAN A,3.181,27%,64%,525,2017 Fall
COMM 203,ROLD M,2.695,22%,48%,526,2017 Fall
COMM 203,BAJAN A,3.478,48%,52%,527,2017 Fall
COMM 203,ROLD M,3.416,46%,50%,528,2017 Fall
COMM 203,ANDERSON C,3.583,62%,33%,529,2017 Fall
COMM 203,ADAMS T,3.041,25%,62%,530,2017 Fall
COMM 203,ROLD M,3.240,32%,60%,531,2017 Fall
COMM 203,MUNSON D,3.280,32%,64%,532,2017 Fall
COMM 205,AKERS E,3.375,42%,54%,501,2017 Fall
COMM 205,PANTOJA G,3.083,17%,75%,502,2017 Fall
COMM 205,ANDERSON C,3.458,50%,46%,503,2017 Fall
COMM 205,TARVIN D,3.380,43%,52%,504,2017 Fall
COMM 205,ZHAO Y,3.400,52%,44%,505,2017 Fall
COMM 210,AKERS E,3.666,73%,20%,502,2017 Fall
COMM 210,FREYTAG J,3.700,70%,30%,503,2017 Fall
COMM 210,CHEN F,3.666,67%,33%,504,2017 Fall
COMM 210,TACHKOVA E,3.448,55%,41%,505,2017 Fall
COMM 215,ANDERSON C,3.375,46%,46%,501,2017 Fall
COMM 215,ROWE S,3.500,71%,17%,502,2017 Fall
COMM 230,PLOTHE T,3.222,37%,56%,501,2017 Fall
COMM 230,PLOTHE T,3.464,50%,46%,502,2017 Fall
COMM 230,STIEGEL V,3.142,29%,57%,503,2017 Fall
COMM 230,PLOTHE T,3.222,26%,70%,504,2017 Fall
COMM 240,EHRL M,3.291,38%,54%,501,2017 Fall
COMM 243,MAY M,4.000,100%,0%,200,2017 Fall
COMM 243,RAY M,3.791,79%,21%,501,2017 Fall
COMM 243,MUNSON D,3.636,68%,27%,502,2017 Fall
COMM 243,MUNSON D,3.791,79%,21%,503,2017 Fall
COMM 243,ADAMS T,3.652,70%,26%,504,2017 Fall
COMM 250,RICE D,4.000,100%,0%,500,2017 Fall
COMM 257,HAVENS J,2.650,20%,45%,501,2017 Fall
COMM 285,STREET N,3.400,60%,30%,500,2017 Fall
COMM 289,MURAWSKI C,3.000,29%,50%,500,2017 Fall
COMM 289,ASCHENBECK S,3.756,85%,10%,502,2017 Fall
COMM 291,STREET N,3.854,90%,7%,500,2017 Fall
COMM 301,CRICK N,3.736,79%,16%,200,2017 Fall
COMM 301,CRICK N,3.113,37%,38%,500,2017 Fall
COMM 301,EARLE E,2.952,37%,30%,501,2017 Fall
COMM 302,DUNAWAY J,3.023,26%,52%,500,2017 Fall
COMM 305,STREET R,3.842,84%,16%,200,2017 Fall
COMM 305,ASCHENBECK S,3.126,35%,47%,500,2017 Fall
COMM 307,BRAMAN S,2.566,13%,43%,500,2017 Fall
COMM 308,WESNER K,3.647,76%,12%,200,2017 Fall
COMM 308,WESNER K,2.682,10%,53%,500,2017 Fall
COMM 308,WESNER K,2.755,18%,43%,501,2017 Fall
COMM 315,HOLLADAY S,4.000,100%,0%,200,2017 Fall
COMM 315,HOLLADAY S,2.976,33%,37%,500,2017 Fall
COMM 320,CONRAD C,3.944,94%,6%,200,2017 Fall
COMM 320,HODGDON K,3.258,44%,41%,502,2017 Fall
COMM 321,WESNER K,3.777,78%,22%,500,2017 Fall
COMM 322,WESNER K,3.400,40%,60%,500,2017 Fall
COMM 323,WHITTEN R,3.875,88%,12%,200,2017 Fall
COMM 323,WHITTEN R,2.932,28%,45%,500,2017 Fall
COMM 324,TARVIN D,3.312,38%,56%,500,2017 Fall
COMM 325,LUECK J,2.904,18%,56%,500,2017 Fall
COMM 327,MAY M,4.000,100%,0%,500,2017 Fall
COMM 330,CAMPBELL H,3.242,33%,58%,501,2017 Fall
COMM 330,GANTT J,3.529,65%,24%,503,2017 Fall
COMM 335,TARVIN D,4.000,100%,0%,200,2017 Fall
COMM 335,GLOECKNER P,2.908,30%,38%,500,2017 Fall
COMM 335,TARVIN D,3.228,42%,40%,502,2017 Fall
COMM 340,DORSEY L,2.991,23%,56%,500,2017 Fall
COMM 350,ROLD M,3.390,54%,34%,500,2017 Fall
COMM 360,SUMPTER R,4.000,100%,0%,200,2017 Fall
COMM 360,SUMPTER R,2.891,27%,43%,500,2017 Fall
COMM 365,MILLER L,4.000,100%,0%,200,2017 Fall
COMM 365,MILLER L,3.387,53%,33%,500,2017 Fall
COMM 370,FREYTAG J,3.410,46%,49%,501,2017 Fall
COMM 375,MILLER L,3.486,51%,46%,500,2017 Fall
COMM 403,RAMASUBRAMANIAN S,3.291,46%,38%,900,2017 Fall
COMM 411,ASCHENBECK S,3.894,89%,11%,900,2017 Fall
COMM 420,MILLER L,3.157,26%,63%,900,2017 Fall
COMM 435,PLOTHE T,3.388,56%,39%,900,2017 Fall
COMM 440,GOIDEL R,3.000,11%,79%,900,2017 Fall
COMM 440,GOIDEL R,4.000,100%,0%,970,2017 Fall
COMM 443,ROWE S,3.458,54%,38%,900,2017 Fall
COMM 446,HOLLADAY S,2.944,22%,50%,902,2017 Fall
COMM 446,HOLLADAY S,4.000,100%,0%,970,2017 Fall
COMM 450,PARISH N,3.375,50%,38%,900,2017 Fall
COMM 458,MILLER L,3.071,21%,64%,900,2017 Fall
COMM 460,SUMPTER R,3.125,21%,71%,900,2017 Fall
COMM 460,COOMBS W,3.666,67%,33%,901,2017 Fall
COMM 460,MERCIECA J,3.791,79%,21%,902,2017 Fall
COMM 470,LUECK J,3.833,83%,17%,900,2017 Fall
COMM 470,BARGE J,3.125,25%,71%,901,2017 Fall
COMM 480,CAMPBELL H,3.421,47%,47%,901,2017 Fall
COMM 485,BARGE J,4.000,100%,0%,500,2017 Fall
COMM 485,STREET N,3.794,88%,6%,501,2017 Fall
COMM 485,STREET N,3.823,85%,12%,502,2017 Fall
COMM 485,STREET N,3.885,89%,11%,503,2017 Fall
COMM 485,STREET N,3.939,94%,6%,504,2017 Fall
COMM 485,STREET N,3.793,79%,21%,505,2017 Fall
COMM 610,RAMASUBRAMANIAN S,3.600,60%,40%,600,2017 Fall
COMM 637,COOMBS W,3.600,60%,40%,600,2017 Fall
COMM 645,DUBRIWNY T,3.800,80%,20%,600,2017 Fall
COMM 655,CRICK N,4.000,100%,0%,600,2017 Fall
COMM 662,DUNAWAY J,3.714,71%,29%,600,2017 Fall
COMM 670,BLANTON H,4.000,100%,0%,600,2017 Fall
COMM 689,BARGE J,3.833,83%,17%,600,2017 Fall
ECMT 461,LENZ E,3.080,32%,48%,901,2017 Fall
ECMT 461,LENZ E,3.000,33%,42%,902,2017 Fall
ECMT 461,LENZ E,3.041,38%,42%,903,2017 Fall
ECMT 461,LENZ E,3.083,42%,33%,904,2017 Fall
ECMT 461,LENZ E,2.960,28%,44%,905,2017 Fall
ECMT 463,NAUFAL G,2.777,28%,39%,901,2017 Fall
ECMT 463,NAUFAL G,3.000,42%,38%,902,2017 Fall
ECMT 463,NAUFAL G,2.409,14%,32%,903,2017 Fall
ECMT 463,NAUFAL G,2.916,29%,50%,904,2017 Fall
ECMT 463,NAUFAL G,2.523,19%,29%,905,2017 Fall
ECMT 463,HOUSE D,3.625,75%,12%,906,2017 Fall
ECMT 463,HOUSE D,3.458,54%,38%,907,2017 Fall
ECMT 463,HOUSE D,3.142,48%,29%,908,2017 Fall
ECMT 463,HOUSE D,3.421,58%,32%,909,2017 Fall
ECMT 475,LENZ E,3.450,65%,20%,500,2017 Fall
ECMT 660,TIAN G,3.625,62%,38%,600,2017 Fall
ECMT 670,FANG Z,3.270,35%,56%,600,2017 Fall
ECMT 673,SCHULMAN C,3.803,80%,20%,600,2017 Fall
ECMT 675,AN Y,3.178,54%,25%,600,2017 Fall
ECMT 677,AN Y,4.000,100%,0%,600,2017 Fall
ECON 202,EDWARDSON J,3.500,50%,50%,200,2017 Fall
ECON 202,WIGGINS S,2.810,27%,39%,599,2017 Fall
ECON 203,PAKHOTINA N,3.017,37%,37%,501,2017 Fall
ECON 203,PAKHOTINA N,2.865,34%,35%,502,2017 Fall
ECON 311,EDWARDSON J,2.894,26%,43%,500,2017 Fall
ECON 311,EDWARDSON J,2.709,20%,41%,501,2017 Fall
ECON 315,HOEKSTRA M,2.275,22%,22%,501,2017 Fall
ECON 315,HOEKSTRA M,2.210,12%,33%,502,2017 Fall
ECON 318,URETA M,2.606,9%,45%,500,2017 Fall
ECON 323,VELEZ R,2.674,20%,42%,501,2017 Fall
ECON 323,VELEZ R,2.622,18%,43%,502,2017 Fall
ECON 323,WITTER J,2.262,15%,28%,503,2017 Fall
ECON 328,MEER J,2.860,36%,36%,500,2017 Fall
ECON 330,VARGHESE A,2.648,18%,38%,501,2017 Fall
ECON 330,VARGHESE A,2.727,19%,45%,502,2017 Fall
ECON 410,ZUBAIRY S,2.758,26%,27%,500,2017 Fall
ECON 412,GRONBERG T,2.686,22%,37%,500,2017 Fall
ECON 414,MANESS R,2.909,32%,36%,900,2017 Fall
ECON 418,URETA M,2.583,33%,14%,500,2017 Fall
ECON 420,NAUFAL G,2.857,22%,51%,500,2017 Fall
ECON 425,WIGGINS S,2.878,30%,42%,500,2017 Fall
ECON 433,PULLER S,2.882,21%,47%,500,2017 Fall
ECON 440,AKSOY B,2.909,23%,45%,500,2017 Fall
ECON 445,HSU S,3.314,60%,14%,500,2017 Fall
ECON 452,GLASS A,3.170,41%,36%,500,2017 Fall
ECON 459,FRAGIADAKIS D,3.358,49%,41%,501,2017 Fall
ECON 459,FRAGIADAKIS D,3.297,43%,43%,502,2017 Fall
ECON 465,PAKHOTINA N,3.000,31%,46%,500,2017 Fall
ECON 485,GRONBERG T,3.750,84%,11%,500,2017 Fall
ECON 485,GRONBERG T,3.878,93%,2%,504,2017 Fall
ECON 485,GRONBERG T,3.855,94%,2%,505,2017 Fall
ECON 491,GRONBERG T,4.000,100%,0%,502,2017 Fall
ECON 603,BARR A,3.428,43%,57%,600,2017 Fall
ECON 607,GLASS A,3.462,54%,40%,601,2017 Fall
ECON 614,VARGHESE A,3.600,60%,40%,600,2017 Fall
ECON 629,VELEZ R,2.928,25%,50%,600,2017 Fall
ECON 633,PULLER S,3.045,41%,32%,600,2017 Fall
ECON 636,ZHANG Y,3.294,53%,24%,600,2017 Fall
ECON 649,PULLER S,3.777,78%,22%,600,2017 Fall
ECON 655,ECKEL C,3.800,80%,20%,600,2017 Fall
ECON 663,EDEN L,4.000,100%,0%,601,2017 Fall
ECON 675,GAN L,3.692,69%,31%,601,2017 Fall
ECON 675,GAN L,3.676,68%,32%,602,2017 Fall
ECON 680,JANSEN D,3.793,82%,17%,600,2017 Fall
ECON 685,GAN L,3.592,58%,42%,638,2017 Fall
ECON 685,GAN L,3.500,50%,50%,640,2017 Fall
ENGL 104,ROZIER J,3.500,54%,42%,501,2017 Fall
ENGL 104,ROZIER J,3.560,64%,28%,502,2017 Fall
ENGL 104,ROZIER J,3.560,56%,44%,503,2017 Fall
ENGL 104,ROZIER J,3.480,52%,44%,504,2017 Fall
ENGL 104,FRANCIS J,3.760,76%,24%,505,2017 Fall
ENGL 104,LEMIRE S,3.160,44%,36%,506,2017 Fall
ENGL 104,ARNOLD L,3.130,30%,52%,507,2017 Fall
ENGL 104,ARNOLD L,3.160,48%,36%,508,2017 Fall
ENGL 104,BAE K,3.160,44%,44%,509,2017 Fall
ENGL 104,CHOI S,3.500,59%,32%,510,2017 Fall
ENGL 104,CHOI Y,3.760,92%,0%,511,2017 Fall
ENGL 104,YI U,3.166,54%,21%,512,2017 Fall
ENGL 104,YI U,3.739,83%,9%,513,2017 Fall
ENGL 104,LEE S,3.440,48%,48%,514,2017 Fall
ENGL 104,SADLER L,3.782,83%,13%,515,2017 Fall
ENGL 104,WILSON N,3.120,44%,40%,516,2017 Fall
ENGL 104,WILSON N,3.040,20%,68%,517,2017 Fall
ENGL 104,BACA M,3.478,65%,26%,518,2017 Fall
ENGL 104,PLUMMER J,3.560,72%,20%,519,2017 Fall
ENGL 104,FLOWERS S,3.863,91%,5%,520,2017 Fall
ENGL 104,ROGERS J,3.956,96%,4%,521,2017 Fall
ENGL 104,ZHANG Z,3.500,55%,41%,522,2017 Fall
ENGL 104,NAIR D,3.160,28%,64%,523,2017 Fall
ENGL 104,NAIR D,2.920,24%,52%,524,2017 Fall
ENGL 104,NAIR D,3.160,20%,76%,525,2017 Fall
ENGL 104,NAIR D,2.952,29%,52%,526,2017 Fall
ENGL 104,ROGERS J,4.000,100%,0%,527,2017 Fall
ENGL 104,COOPER R,3.500,64%,32%,528,2017 Fall
ENGL 104,FRANCIS J,3.560,72%,20%,529,2017 Fall
ENGL 104,MCCOUL M,3.636,64%,36%,530,2017 Fall
ENGL 104,MCCOUL M,3.320,48%,40%,531,2017 Fall
ENGL 104,MCCOUL M,3.250,46%,42%,532,2017 Fall
ENGL 104,MCCOUL M,3.600,65%,30%,533,2017 Fall
ENGL 104,BENES J,3.285,33%,62%,534,2017 Fall
ENGL 104,MCDONALD R,3.360,56%,32%,535,2017 Fall
ENGL 104,BISTLINE E,2.952,10%,81%,536,2017 Fall
ENGL 104,BISTLINE E,3.125,21%,71%,537,2017 Fall
ENGL 104,WILTON D,3.454,64%,27%,538,2017 Fall
ENGL 104,CARLY-MILES C,3.800,80%,20%,540,2017 Fall
ENGL 104,NAIR D,2.958,29%,54%,541,2017 Fall
ENGL 104,WILTON D,3.560,68%,28%,542,2017 Fall
ENGL 104,WILTON D,3.333,54%,38%,543,2017 Fall
ENGL 104,WILTON D,3.750,79%,17%,544,2017 Fall
ENGL 104,BLACKWELL C,3.000,39%,39%,545,2017 Fall
ENGL 104,BLACKWELL C,3.333,50%,33%,546,2017 Fall
ENGL 104,BLACKWELL C,3.086,39%,39%,547,2017 Fall
ENGL 104,BLACKWELL C,3.166,46%,42%,548,2017 Fall
ENGL 104,BISTLINE E,2.625,6%,62%,549,2017 Fall
ENGL 104,GONZENBACH S,3.652,65%,35%,550,2017 Fall
ENGL 104,TODD D,3.250,46%,33%,551,2017 Fall
ENGL 104,TODD D,3.541,67%,29%,552,2017 Fall
ENGL 104,TODD D,3.440,60%,32%,553,2017 Fall
ENGL 104,MCKINNEY M,3.590,68%,23%,554,2017 Fall
ENGL 104,BITGOOD N,3.333,58%,25%,555,2017 Fall
ENGL 104,MCKINNEY M,3.440,72%,12%,556,2017 Fall
ENGL 104,TODD D,3.640,64%,36%,557,2017 Fall
ENGL 104,PANTUSO T,3.086,43%,35%,558,2017 Fall
ENGL 104,PANTUSO T,3.500,62%,33%,559,2017 Fall
ENGL 104,PANTUSO T,3.250,58%,29%,560,2017 Fall
ENGL 104,PANTUSO T,2.772,45%,32%,561,2017 Fall
ENGL 104,NEIGHBORS R,2.272,18%,27%,M01,2017 Fall
ENGL 107,HOWELL J,2.600,20%,60%,901,2017 Fall
ENGL 202,BOENIG R,3.033,30%,47%,500,2017 Fall
ENGL 202,DUPLESSIS N,3.114,43%,31%,501,2017 Fall
ENGL 203,TORABI K,4.000,100%,0%,200,2017 Fall
ENGL 203,AHN H,3.833,83%,17%,501,2017 Fall
ENGL 203,CLOUGH K,2.800,30%,40%,502,2017 Fall
ENGL 203,EMBREE D,3.434,70%,17%,503,2017 Fall
ENGL 203,BUSTAMANTE C,3.480,56%,36%,504,2017 Fall
ENGL 203,BISTLINE E,2.950,15%,65%,506,2017 Fall
ENGL 203,FILBECK M,3.640,76%,20%,507,2017 Fall
ENGL 203,FILBECK M,3.560,76%,12%,508,2017 Fall
ENGL 203,LIEBE L,3.000,52%,24%,509,2017 Fall
ENGL 203,MOHAMMED U,3.428,62%,29%,510,2017 Fall
ENGL 203,MOHAMMED U,3.391,57%,35%,511,2017 Fall
ENGL 203,PFANNKOCH T,3.333,50%,33%,512,2017 Fall
ENGL 203,PFANNKOCH T,3.040,28%,56%,513,2017 Fall
ENGL 203,SHAKE N,3.217,48%,39%,514,2017 Fall
ENGL 203,SHAKE N,3.380,52%,43%,515,2017 Fall
ENGL 203,STOVER D,3.375,50%,38%,516,2017 Fall
ENGL 203,STOVER D,3.583,67%,25%,517,2017 Fall
ENGL 203,OZMENT K,2.652,26%,30%,518,2017 Fall
ENGL 204,HODGSON L,2.962,30%,44%,500,2017 Fall
ENGL 206,JOHANSEN E,2.833,27%,37%,500,2017 Fall
ENGL 207,MANDELL L,3.575,58%,42%,500,2017 Fall
ENGL 209,KENDALL S,3.600,60%,40%,500,2017 Fall
ENGL 209,WILTON D,3.600,70%,20%,501,2017 Fall
ENGL 210,HAGSTROM-SCHMIDT N,3.833,83%,17%,200,2017 Fall
ENGL 210,VERNON T,3.640,68%,28%,501,2017 Fall
ENGL 210,WILSON C,2.904,5%,81%,502,2017 Fall
ENGL 210,WILSON C,3.272,36%,55%,503,2017 Fall
ENGL 210,WILSON C,3.000,21%,68%,504,2017 Fall
ENGL 210,VERNON T,3.160,28%,68%,505,2017 Fall
ENGL 210,THIELMAN F,3.541,71%,12%,506,2017 Fall
ENGL 210,THIELMAN F,3.960,96%,4%,507,2017 Fall
ENGL 210,HAGSTROM-SCHMIDT N,3.920,92%,8%,508,2017 Fall
ENGL 210,PETERSON N,3.500,73%,14%,509,2017 Fall
ENGL 210,DUPLESSIS N,3.043,26%,52%,510,2017 Fall
ENGL 210,DUPLESSIS N,2.800,10%,60%,511,2017 Fall
ENGL 210,DUPLESSIS N,2.500,10%,45%,512,2017 Fall
ENGL 210,PETERSON N,3.791,83%,12%,513,2017 Fall
ENGL 210,PETERSON N,3.791,79%,21%,514,2017 Fall
ENGL 210,PETERSON N,3.541,67%,25%,515,2017 Fall
ENGL 210,PATTISON K,3.600,64%,32%,517,2017 Fall
ENGL 210,PATTISON K,3.840,84%,16%,518,2017 Fall
ENGL 210,MCKINNEY M,3.125,62%,17%,571,2017 Fall
